Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.32280305]
0,0,0,0,0,[3.3067074]
0,0,0,0,0,[3.39183739]
0,0,0,0,0,[3.26995891]
0,0,0,0,0,[3.37031291]
0,0,0,0,0,[3.39043397]
0,0,0,0,0,[3.45646492]
0,0,0,0,0,[3.3808859]
0,0,0,0,0,[3.39231078]
0,0,0,0,0,[3.42533251]
0,0,0,0,0,[3.52329394]
0,0,0,0,0,[3.3964652]
0,0,0,0,0,[3.40407576]
0,0,0,0,0,[3.4112718]
0,0,0,0,0,[3.31670209]
0,0,0,0,0,[3.37370444]
0,0,0,0,0,[3.51491209]
0,0,0,0,0,[3.59770024]
0,0,0,0,0,[3.64888458]
0,0,0,0,0,[3.44134743]
0,0,0,0,0,[3.35219438]
0,0,0,0,0,[3.31501673]
0,0,0,0,0,[3.47111755]
0,0,0,0,0,[3.33766788]
0,0,0,0,0,[3.40125863]
0,0,0,0,0,[3.41661904]
0,0,0,0,0,[3.56690767]
0,0,0,0,0,[3.46983717]
0,0,0,0,0,[3.45410897]
0,0,0,0,0,[3.53322929]
0,0,0,0,0,[3.37456482]
0,0,0,0,0,[3.38514175]
0,0,0,0,0,[3.41250272]
0,0,0,0,0,[3.41817844]
0,0,0,0,0,[3.45810797]
0,0,0,0,0,[3.39247079]
0,0,0,0,0,[3.46721763]
0,0,0,0,0,[3.43743107]
0,0,0,0,0,[3.4277793]
0,0,0,0,0,[3.50003037]
