Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.31801097]
0,0,0,0,0,[0.6638882]
0,0,0,0,0,[0.7491012]
0,0,0,0,0,[0.35634411]
0,0,0,0,0,[1.1719276]
0,0,0,0,0,[2.14136037]
0,0,0,0,0,[1.81414907]
0,0,0,0,0,[1.75271996]
0,0,0,0,0,[1.71929843]
0,0,0,0,0,[1.59085676]
0,0,0,0,0,[1.3052849]
0,0,0,0,0,[0.99115036]
0,0,0,0,0,[0.88898658]
0,0,0,0,0,[0.57499099]
0,0,0,0,0,[0.8544074]
0,0,0,0,0,[2.18956181]
0,0,0,0,0,[3.00235353]
0,0,0,0,0,[2.66068566]
0,0,0,0,0,[2.53067078]
0,0,0,0,0,[3.36351831]
0,0,0,0,0,[0.70562821]
0,0,0,0,0,[1.5186028]
0,0,0,0,0,[0.8625022]
0,0,0,0,0,[0.831188]
0,0,0,0,0,[1.33653506]
0,0,0,0,0,[3.42025125]
0,0,0,0,0,[3.01999624]
0,0,0,0,0,[2.7421365]
0,0,0,0,0,[2.4182854]
0,0,0,0,0,[2.88901374]
0,0,0,0,0,[1.07069504]
0,0,0,0,0,[1.60387778]
0,0,0,0,0,[1.42112651]
0,0,0,0,0,[0.65965625]
0,0,0,0,0,[1.19281219]
0,0,0,0,0,[2.87241497]
0,0,0,0,0,[3.65566993]
0,0,0,0,0,[3.40367496]
0,0,0,0,0,[3.75852984]
0,0,0,0,0,[2.97632919]
