Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[45.77788703]
0,0,0,0,0,[42.82095923]
0,0,0,0,0,[39.97843772]
0,0,0,0,0,[25.96574068]
0,0,0,0,0,[31.73770183]
0,0,0,0,0,[29.75626391]
0,0,0,0,0,[58.54199636]
0,0,0,0,0,[72.74409105]
0,0,0,0,0,[77.55211775]
0,0,0,0,0,[45.01933866]
0,0,0,0,0,[81.24903809]
0,0,0,0,0,[31.46807766]
0,0,0,0,0,[28.71799329]
0,0,0,0,0,[61.64335112]
0,0,0,0,0,[25.62076317]
0,0,0,0,0,[43.35235327]
0,0,0,0,0,[86.88322443]
0,0,0,0,0,[118.16372593]
0,0,0,0,0,[102.1897563]
0,0,0,0,0,[49.28182564]
0,0,0,0,0,[53.93210868]
0,0,0,0,0,[82.82428379]
0,0,0,0,0,[40.74743172]
0,0,0,0,0,[10.60654359]
0,0,0,0,0,[64.88050728]
0,0,0,0,0,[38.42201979]
0,0,0,0,0,[103.28797786]
0,0,0,0,0,[75.46395974]
0,0,0,0,0,[87.94326687]
0,0,0,0,0,[108.48104818]
0,0,0,0,0,[30.76460147]
0,0,0,0,0,[32.83028099]
0,0,0,0,0,[31.42447499]
0,0,0,0,0,[43.51733052]
0,0,0,0,0,[62.10742963]
0,0,0,0,0,[44.69657522]
0,0,0,0,0,[87.29524638]
0,0,0,0,0,[104.88791618]
0,0,0,0,0,[92.62574918]
0,0,0,0,0,[89.86827317]
