Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[2.62065628]
0,0,0,0,0,[3.93022944]
0,0,0,0,0,[3.31293645]
0,0,0,0,0,[4.17344018]
0,0,0,0,0,[3.10968209]
0,0,0,0,0,[2.81112428]
0,0,0,0,0,[4.7827455]
0,0,0,0,0,[3.15731662]
0,0,0,0,0,[3.43500427]
0,0,0,0,0,[4.92600743]
0,0,0,0,0,[3.32717852]
0,0,0,0,0,[3.02725069]
0,0,0,0,0,[5.67982722]
0,0,0,0,0,[5.15432521]
0,0,0,0,0,[3.7779495]
0,0,0,0,0,[3.26217703]
0,0,0,0,0,[4.42051592]
0,0,0,0,0,[4.99784421]
0,0,0,0,0,[5.1046582]
0,0,0,0,0,[3.56725255]
0,0,0,0,0,[4.20680686]
0,0,0,0,0,[4.18105156]
0,0,0,0,0,[5.16621532]
0,0,0,0,0,[3.96748039]
0,0,0,0,0,[6.69316287]
0,0,0,0,0,[5.3525485]
0,0,0,0,0,[5.00735141]
0,0,0,0,0,[5.72612257]
0,0,0,0,0,[4.6673335]
0,0,0,0,0,[5.1465691]
0,0,0,0,0,[5.14779663]
0,0,0,0,0,[5.18190217]
0,0,0,0,0,[6.2674439]
0,0,0,0,0,[5.58865063]
0,0,0,0,0,[4.20578073]
0,0,0,0,0,[5.601723]
0,0,0,0,0,[5.12191875]
0,0,0,0,0,[4.07353979]
0,0,0,0,0,[4.77883715]
0,0,0,0,0,[5.40726943]
