Rold,Rnew,RMSE,CVrmse,MAE
0.15062196104998604,0.233450404767935,1.6711877212062864,21.446173663775458,1.3036867253556201
0.1997409848798405,0.2772822355272927,2.2845784945699052,29.475437103260862,1.8979599289176456
0.23886929443596883,0.5676142623848086,1.337291909037507,17.503319640389968,1.1664631148030677
0.24168799347785141,0.5819298543206102,1.6891236510781942,22.018543315079132,1.3263668898341614
0.16305866101443434,0.2852944088728384,1.8841827377020157,23.592668233853615,1.3510759204781508
0.18406932795886155,-0.16843423321463535,1.8545826099368983,23.66446457784783,1.3225630529938308
0.08443949420783059,0.22347438647113116,2.067072020605017,25.971769351270446,1.8200329302951
-0.008725390867682314,0.03513390622159451,2.5413024969459936,30.053912583160916,2.1571979955882754
0.09803981447744892,0.3086708475085007,2.256810777283001,28.38463368672567,1.9411809893333158
0.16684204170786798,0.15988553222943924,1.7492286580619745,22.02757063263658,1.4548321158116209
