C,Epsilon,Omega,Kernel_alignment
0.1,100.0,0.0001,0.8810729525061926
0.1,1000.0,0.0001,0.8831657000584758
0.0001,100.0,0.0001,0.8820109105439088
0.01,10.0,0.0001,0.8702800069615422
0.1,100.0,0.0001,0.8807993066697097
0.1,100.0,0.0001,0.8710186935783736
0.0001,10.0,0.0001,0.8882458221522718
0.0001,100.0,0.0001,0.8838574271486658
0.0001,10.0,0.0001,0.8875703760725532
0.0001,10.0,0.0001,0.8780416774695546
