C,Epsilon,Omega,Kernel_alignment
0.01,10.0,0.0001,0.990531018843271
0.001,10.0,0.0001,0.9913334322216383
0.01,10.0,0.0001,0.9894524431983645
0.001,100.0,0.0001,0.989591085843783
0.001,100.0,0.0001,0.9906562915057592
0.0001,1.0,0.0001,0.9893929102814064
0.0001,1.0,0.0001,0.9913692722539054
0.001,10.0,0.0001,0.9924410482486514
0.0001,10.0,0.0001,0.9908418966079192
0.1,1.0,0.0001,0.9928324919137543
