C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,1.0,0.2349228730976776
0.0001,10.0,0.1,0.2355490605403519
0.0001,10.0,0.01,0.23376906113483267
0.01,10.0,0.01,0.23361477994607224
0.0001,10.0,0.0001,0.23692367800205422
0.0001,10.0,0.001,0.22619532083842597
0.0001,10.0,0.001,0.23196758258246827
0.0001,10.0,10.0,0.2379061551384249
0.0001,10.0,0.0001,0.22747958513006292
0.0001,10.0,0.001,0.242598612934784
0.0001,10.0,0.01,0.2345301254610849
0.0001,10.0,0.01,0.22981659670273621
0.0001,10.0,0.001,0.229660106989426
0.0001,10.0,1.0,0.22993240926613956
0.0001,10.0,1.0,0.23363480555037505
0.0001,10.0,0.0001,0.22953654047402028
0.0001,10.0,0.001,0.22857846180905023
0.0001,10.0,0.0001,0.23087422975030883
0.0001,10.0,0.01,0.23174750259204766
0.0001,10.0,0.0001,0.22899918121140417
0.0001,10.0,10.0,0.23405718428683653
0.0001,10.0,10.0,0.2325992690734468
0.0001,10.0,10.0,0.21407390573515442
0.0001,10.0,1.0,0.24368373700901333
0.0001,10.0,1.0,0.22148369835414447
0.0001,10.0,0.001,0.23261323019519636
0.0001,10.0,0.0001,0.22879285759238688
0.0001,10.0,0.001,0.23135975992156876
0.0001,10.0,0.01,0.23277343918122095
0.0001,10.0,0.001,0.22982370968847923
0.0001,10.0,10.0,0.23575502413707639
0.0001,1.0,0.01,0.20528979688769233
0.0001,10.0,100.0,0.2293862157112122
0.0001,10.0,0.1,0.24294716935169933
0.0001,10.0,10.0,0.22176456512949633
0.0001,10.0,0.0001,0.2321357601408356
0.0001,10.0,0.0001,0.23045424003118178
0.0001,10.0,0.01,0.23241109334178275
0.0001,10.0,0.01,0.22986597894686925
0.0001,10.0,0.0001,0.2305516521982979
