C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,10.0,0.24709320960739276
0.0001,10.0,10.0,0.24830061119469105
0.0001,10.0,10.0,0.24907880417178443
0.0001,10.0,10.0,0.25038778043570453
0.0001,10.0,10.0,0.2489989069644364
0.0001,10.0,10.0,0.23933111285480588
0.0001,10.0,1.0,0.24042823538404268
0.0001,10.0,10.0,0.2498846384362159
0.0001,10.0,100.0,0.2395535689797895
0.0001,10.0,10.0,0.255336605838999
0.0001,10.0,10.0,0.2439291451267104
0.0001,10.0,1.0,0.23965367901966927
0.0001,10.0,0.1,0.23924757053883575
0.0001,10.0,10.0,0.24006263677172685
0.0001,10.0,1.0,0.2431567195096829
0.0001,10.0,100.0,0.2431505353633263
0.0001,10.0,10.0,0.238449211830496
0.0001,10.0,1.0,0.23871626079678646
0.0001,10.0,1.0,0.239480733360435
0.0001,10.0,10.0,0.23815443183828883
0.0001,1.0,10.0,0.24598668066875964
0.0001,10.0,100.0,0.2451889809088079
0.0001,10.0,10.0,0.22459994233014716
0.0001,10.0,10.0,0.25770990512677294
0.0001,10.0,10.0,0.23248812324634202
0.0001,10.0,10.0,0.24656967403583704
0.0001,10.0,10.0,0.23814554552862993
0.0001,10.0,1.0,0.24063197380102735
0.0001,10.0,10.0,0.24399950632761894
0.0001,10.0,1.0,0.23815152738131604
0.0001,10.0,10.0,0.24093658132800924
0.0001,1.0,0.01,0.21628778090460538
0.0001,10.0,100.0,0.23613052852232141
0.0001,10.0,0.0001,0.24690368566282572
0.0001,10.0,10.0,0.23210051585908764
0.0001,10.0,1.0,0.24286642776411096
0.0001,10.0,1.0,0.2399357977671973
0.0001,10.0,10.0,0.24170618834814703
0.0001,10.0,10.0,0.23957897839866119
0.0001,10.0,1.0,0.2408717827428389
