C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,0.0001,0.3601844869632745
0.0001,10.0,0.001,0.3521986715911996
0.0001,10.0,10.0,0.36715789447649716
0.01,10.0,10.0,0.3681723794177827
0.0001,10.0,0.01,0.3581612532729663
0.0001,10.0,1.0,0.3385564645799607
0.0001,10.0,1.0,0.33764237657711604
0.0001,10.0,10.0,0.33962389235482415
0.0001,10.0,1.0,0.3444896206034597
0.0001,10.0,0.001,0.35144836296936155
0.0001,10.0,0.0001,0.34450098830290515
0.0001,10.0,0.001,0.3506012904310293
0.0001,10.0,0.01,0.34106055574424415
0.0001,10.0,0.01,0.3421340270871633
0.0001,10.0,0.001,0.34561676406325875
0.0001,10.0,1.0,0.33726076395741456
0.0001,10.0,0.0001,0.3369262034459809
0.0001,10.0,0.01,0.33771652922478945
0.0001,10.0,0.01,0.33780723386993844
0.0001,10.0,0.0001,0.3452808771492154
0.0001,10.0,1.0,0.33598760742683376
0.0001,10.0,0.001,0.35424053846280484
0.1,10.0,0.0001,0.329937012340953
0.0001,10.0,1.0,0.33203841243623544
0.0001,10.0,0.0001,0.3428671815748874
0.0001,10.0,0.1,0.3376160875365875
0.0001,10.0,1.0,0.33647843436035124
0.0001,10.0,0.01,0.3365565150685381
0.0001,10.0,0.0001,0.3371844125959237
0.0001,10.0,0.0001,0.3366866144562126
0.0001,10.0,0.0001,0.3308704589893171
0.0001,10.0,0.001,0.3295732716614526
0.0001,10.0,10.0,0.3385511597549386
0.0001,10.0,0.1,0.32819469131127316
0.0001,10.0,0.0001,0.3346844019678546
0.0001,10.0,0.0001,0.33996464641164703
0.0001,10.0,0.01,0.34719047749356485
0.0001,10.0,1.0,0.33991332876005953
0.0001,10.0,1.0,0.34552550338940213
0.0001,10.0,0.01,0.3493544289518421
