C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,100.0,0.3105706130581812
0.0001,10.0,100.0,0.31297918580591494
0.0001,10.0,100.0,0.30989549053639337
0.0001,10.0,100.0,0.3100983763145848
0.0001,10.0,100.0,0.3116717446931971
0.0001,10.0,100.0,0.30203017706228763
0.0001,10.0,100.0,0.29885966752443954
0.001,1.0,100.0,0.3081799484795879
0.0001,10.0,100.0,0.3025225207330468
0.0001,10.0,100.0,0.3078838806974709
0.0001,10.0,100.0,0.3048175910954924
0.0001,10.0,100.0,0.31324353751199224
0.001,10.0,100.0,0.3082265914132889
0.0001,10.0,100.0,0.30982425819225917
0.0001,10.0,100.0,0.3082172142891416
0.01,1.0,100.0,0.3130350007040069
0.0001,10.0,100.0,0.3010625085225139
0.0001,1.0,100.0,0.3075948070285977
0.0001,10.0,100.0,0.31534489094706464
0.0001,10.0,100.0,0.3019195335631568
0.0001,10.0,100.0,0.3022699680296293
0.0001,10.0,100.0,0.30785207895130934
0.0001,1.0,100.0,0.2978562572374876
0.0001,10.0,100.0,0.307533276630198
0.01,10.0,100.0,0.3039432937525853
0.0001,10.0,100.0,0.31102673197323094
0.0001,10.0,100.0,0.30258639108892615
0.0001,10.0,100.0,0.30180846265289524
0.0001,10.0,100.0,0.3034328196750056
0.0001,10.0,100.0,0.2996943963858481
0.01,1.0,100.0,0.2926829538385374
0.0001,10.0,100.0,0.29493457400228307
0.0001,10.0,100.0,0.3002122940857863
0.0001,10.0,100.0,0.32011426153508615
0.0001,1.0,100.0,0.29401133627435727
0.0001,10.0,100.0,0.32067068442725316
0.0001,10.0,100.0,0.31192492049512327
0.0001,10.0,100.0,0.3128911395033592
0.0001,10.0,100.0,0.31120505418205957
0.0001,10.0,100.0,0.31760929697703355
