Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[48.14068103]
0,0,0,0,0,[50.40822615]
0,0,0,0,0,[55.49245462]
0,0,0,0,0,[52.17711398]
0,0,0,0,0,[46.39160256]
0,0,0,0,0,[48.19854672]
0,0,0,0,0,[49.49936427]
0,0,0,0,0,[48.48592826]
0,0,0,0,0,[48.30138099]
0,0,0,0,0,[48.29665047]
0,0,0,0,0,[61.10251674]
0,0,0,0,0,[50.76664788]
0,0,0,0,0,[66.93350534]
0,0,0,0,0,[62.30545629]
0,0,0,0,0,[56.36157764]
0,0,0,0,0,[62.12592123]
0,0,0,0,0,[52.34974943]
0,0,0,0,0,[62.64003285]
0,0,0,0,0,[62.86540937]
0,0,0,0,0,[58.99239284]
0,0,0,0,0,[63.66716858]
0,0,0,0,0,[60.16919602]
0,0,0,0,0,[67.82763843]
0,0,0,0,0,[68.83043243]
0,0,0,0,0,[67.57788801]
0,0,0,0,0,[68.08229947]
0,0,0,0,0,[65.96807226]
0,0,0,0,0,[58.19384207]
0,0,0,0,0,[61.81483295]
0,0,0,0,0,[60.8981846]
0,0,0,0,0,[71.84849432]
0,0,0,0,0,[71.64994601]
0,0,0,0,0,[67.79449515]
0,0,0,0,0,[70.30200294]
0,0,0,0,0,[69.99917693]
0,0,0,0,0,[66.68290411]
0,0,0,0,0,[71.85419776]
0,0,0,0,0,[66.65647168]
0,0,0,0,0,[70.66266955]
0,0,0,0,0,[71.39535457]
