Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.07407028]
0,0,0,0,0,[3.11200144]
0,0,0,0,0,[3.27805426]
0,0,0,0,0,[3.13522048]
0,0,0,0,0,[2.30282052]
0,0,0,0,0,[2.80136659]
0,0,0,0,0,[2.75413242]
0,0,0,0,0,[2.28265458]
0,0,0,0,0,[2.70815151]
0,0,0,0,0,[2.79185565]
0,0,0,0,0,[4.32473642]
0,0,0,0,0,[3.21894965]
0,0,0,0,0,[5.11640368]
0,0,0,0,0,[4.54015613]
0,0,0,0,0,[3.8546113]
0,0,0,0,0,[4.12361897]
0,0,0,0,0,[3.20140943]
0,0,0,0,0,[4.11494978]
0,0,0,0,0,[4.1891663]
0,0,0,0,0,[4.32482146]
0,0,0,0,0,[5.21348654]
0,0,0,0,0,[4.30842427]
0,0,0,0,0,[5.53071356]
0,0,0,0,0,[5.86165755]
0,0,0,0,0,[5.21104739]
0,0,0,0,0,[5.42612514]
0,0,0,0,0,[4.80221925]
0,0,0,0,0,[3.44958766]
0,0,0,0,0,[4.19041825]
0,0,0,0,0,[3.85922744]
0,0,0,0,0,[7.54249518]
0,0,0,0,0,[6.23442783]
0,0,0,0,0,[6.43628465]
0,0,0,0,0,[6.27028778]
0,0,0,0,0,[6.12045043]
0,0,0,0,0,[5.30151841]
0,0,0,0,0,[5.90931311]
0,0,0,0,0,[5.2584173]
0,0,0,0,0,[5.78915424]
0,0,0,0,0,[5.7930549]
