Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.69305074]
0,0,0,0,0,[1.72158846]
0,0,0,0,0,[1.73557851]
0,0,0,0,0,[1.42696096]
0,0,0,0,0,[1.92444822]
0,0,0,0,0,[1.98178969]
0,0,0,0,0,[2.82129639]
0,0,0,0,0,[2.38224083]
0,0,0,0,0,[2.61539464]
0,0,0,0,0,[2.07156737]
0,0,0,0,0,[2.3834478]
0,0,0,0,0,[2.30303599]
0,0,0,0,0,[2.31971357]
0,0,0,0,0,[2.3798857]
0,0,0,0,0,[1.37559908]
0,0,0,0,0,[2.30743934]
0,0,0,0,0,[3.03947614]
0,0,0,0,0,[2.7453875]
0,0,0,0,0,[2.87676775]
0,0,0,0,0,[2.0624641]
0,0,0,0,0,[1.5739793]
0,0,0,0,0,[1.88962331]
0,0,0,0,0,[2.501693]
0,0,0,0,0,[2.01821289]
0,0,0,0,0,[2.48179802]
0,0,0,0,0,[3.16497688]
0,0,0,0,0,[2.63113281]
0,0,0,0,0,[2.71116982]
0,0,0,0,0,[3.52808334]
0,0,0,0,0,[2.59571248]
0,0,0,0,0,[1.84363456]
0,0,0,0,0,[1.82943328]
0,0,0,0,0,[1.76279582]
0,0,0,0,0,[2.10247789]
0,0,0,0,0,[2.06467027]
0,0,0,0,0,[2.66000926]
0,0,0,0,0,[2.5982851]
0,0,0,0,0,[2.57643385]
0,0,0,0,0,[2.57531735]
0,0,0,0,0,[2.54095101]
