Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[50.32988887]
0,0,0,0,0,[53.62626061]
0,0,0,0,0,[51.78125077]
0,0,0,0,0,[53.77135417]
0,0,0,0,0,[51.91680638]
0,0,0,0,0,[47.897161]
0,0,0,0,0,[54.70037678]
0,0,0,0,0,[47.79647034]
0,0,0,0,0,[49.70609608]
0,0,0,0,0,[52.56614998]
0,0,0,0,0,[62.06434203]
0,0,0,0,0,[60.72974264]
0,0,0,0,0,[65.01910896]
0,0,0,0,0,[65.54199319]
0,0,0,0,0,[56.97912734]
0,0,0,0,0,[58.22054033]
0,0,0,0,0,[57.01826805]
0,0,0,0,0,[58.85383264]
0,0,0,0,0,[59.88864417]
0,0,0,0,0,[59.91588615]
0,0,0,0,0,[63.13121255]
0,0,0,0,0,[61.47558665]
0,0,0,0,0,[65.42740831]
0,0,0,0,0,[64.9292548]
0,0,0,0,0,[65.77567529]
0,0,0,0,0,[68.17882824]
0,0,0,0,0,[62.7261474]
0,0,0,0,0,[58.74327451]
0,0,0,0,0,[61.10224742]
0,0,0,0,0,[60.15793326]
0,0,0,0,0,[68.44913]
0,0,0,0,0,[69.62088243]
0,0,0,0,0,[65.50146758]
0,0,0,0,0,[69.53188449]
0,0,0,0,0,[71.38194786]
0,0,0,0,0,[64.40202756]
0,0,0,0,0,[69.7908092]
0,0,0,0,0,[68.85613274]
0,0,0,0,0,[70.26099317]
0,0,0,0,0,[70.75952299]
