Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.47381453]
0,0,0,0,0,[0.4326646]
0,0,0,0,0,[0.46366272]
0,0,0,0,0,[0.44298866]
0,0,0,0,0,[0.45986514]
0,0,0,0,0,[0.50555931]
0,0,0,0,0,[0.5062146]
0,0,0,0,0,[0.51893056]
0,0,0,0,0,[0.48849842]
0,0,0,0,0,[0.47874505]
0,0,0,0,0,[0.51010962]
0,0,0,0,0,[0.46418487]
0,0,0,0,0,[0.49318274]
0,0,0,0,0,[0.48245051]
0,0,0,0,0,[0.47711612]
0,0,0,0,0,[0.51628974]
0,0,0,0,0,[0.53453848]
0,0,0,0,0,[0.53938873]
0,0,0,0,0,[0.53681544]
0,0,0,0,0,[0.49634738]
0,0,0,0,0,[0.47025244]
0,0,0,0,0,[0.49559232]
0,0,0,0,0,[0.47660602]
0,0,0,0,0,[0.46361417]
0,0,0,0,0,[0.51152587]
0,0,0,0,0,[0.49207526]
0,0,0,0,0,[0.5323863]
0,0,0,0,0,[0.52478779]
0,0,0,0,0,[0.54843361]
0,0,0,0,0,[0.5489241]
0,0,0,0,0,[0.45072173]
0,0,0,0,0,[0.48759775]
0,0,0,0,0,[0.49386868]
0,0,0,0,0,[0.48493271]
0,0,0,0,0,[0.50170637]
0,0,0,0,0,[0.53233807]
0,0,0,0,0,[0.48409657]
0,0,0,0,0,[0.55086368]
0,0,0,0,0,[0.53700075]
0,0,0,0,0,[0.47273497]
