Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.92112543]
0,0,0,0,0,[-1.07470225]
0,0,0,0,0,[-1.18887795]
0,0,0,0,0,[-1.3307824]
0,0,0,0,0,[-1.24858827]
0,0,0,0,0,[0.60453533]
0,0,0,0,0,[0.59484127]
0,0,0,0,0,[0.49919682]
0,0,0,0,0,[0.48777961]
0,0,0,0,0,[-0.22032326]
0,0,0,0,0,[-1.27289025]
0,0,0,0,0,[-0.16017579]
0,0,0,0,0,[-0.69842508]
0,0,0,0,0,[-0.73876447]
0,0,0,0,0,[-0.74892277]
0,0,0,0,0,[0.68183488]
0,0,0,0,0,[0.59116668]
0,0,0,0,0,[0.83933318]
0,0,0,0,0,[0.85352647]
0,0,0,0,0,[0.97767346]
0,0,0,0,0,[-0.92098315]
0,0,0,0,0,[-0.98687783]
0,0,0,0,0,[-0.8964449]
0,0,0,0,0,[-0.3182959]
0,0,0,0,0,[-0.27912327]
0,0,0,0,0,[0.67906684]
0,0,0,0,0,[0.85550657]
0,0,0,0,0,[0.6229492]
0,0,0,0,0,[0.99193155]
0,0,0,0,0,[0.73052445]
0,0,0,0,0,[-0.36153353]
0,0,0,0,0,[-0.08869193]
0,0,0,0,0,[0.1964787]
0,0,0,0,0,[-0.40344609]
0,0,0,0,0,[-0.38274315]
0,0,0,0,0,[1.08000892]
0,0,0,0,0,[0.62923251]
0,0,0,0,0,[1.04123286]
0,0,0,0,0,[0.56496422]
0,0,0,0,0,[0.64504364]
