Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.34013582]
0,0,0,0,0,[-0.92042881]
0,0,0,0,0,[-0.93397601]
0,0,0,0,0,[-0.78367627]
0,0,0,0,0,[-0.86072878]
0,0,0,0,0,[0.5511154]
0,0,0,0,0,[0.49257502]
0,0,0,0,0,[0.76160278]
0,0,0,0,0,[0.64440355]
0,0,0,0,0,[-0.23872734]
0,0,0,0,0,[-1.22730549]
0,0,0,0,0,[-0.52415296]
0,0,0,0,0,[-0.55154044]
0,0,0,0,0,[-1.03207919]
0,0,0,0,0,[-1.21796847]
0,0,0,0,0,[0.85146446]
0,0,0,0,0,[0.93299579]
0,0,0,0,0,[0.84105106]
0,0,0,0,0,[0.8938574]
0,0,0,0,0,[0.73044843]
0,0,0,0,0,[-1.0151647]
0,0,0,0,0,[-1.02468772]
0,0,0,0,0,[-0.35495867]
0,0,0,0,0,[-0.09127935]
0,0,0,0,0,[-0.36331795]
0,0,0,0,0,[0.9387636]
0,0,0,0,0,[0.54517882]
0,0,0,0,0,[1.00725059]
0,0,0,0,0,[0.93470432]
0,0,0,0,0,[0.69818372]
0,0,0,0,0,[-0.25999792]
0,0,0,0,0,[-0.53592357]
0,0,0,0,0,[-0.27622471]
0,0,0,0,0,[-0.66142117]
0,0,0,0,0,[-0.83679612]
0,0,0,0,0,[0.53329645]
0,0,0,0,0,[0.50378574]
0,0,0,0,0,[0.64796297]
0,0,0,0,0,[0.75935575]
0,0,0,0,0,[0.61272671]
