Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set
0.691,1.0,0.057,0.043,0.029,0.064,0.028,0.02,0.111,0.017,0.017,0.016,0.019,0.014,0.023,0.019,0.019,0.014,0.013,0.036,0.02,0.111,0.035,0.206,0.473,0.296,0.667,0.114,0.083,0.018,0.015,0.015,0.029,0.03,0.028,0.045,0.015,0.017,0.434,0.964,0.688,0.26,0.216,0.08,0.24,0.02,0.019,0.403,0.02,0.062,0.039,0.015,0.017,0.023,0.013,0.013,0.017,0.016,0.138,0.013,0.012,0.076,0.016,0.014,0.015,0.336,0.016,0.015,0.024,0.016,0.017,0.189,0.05,0.039,0.118,0.017,0.015,0.561,0.0
0.866,1.0,0.145,0.115,0.145,0.349,0.229,0.234,0.378,0.131,0.099,0.132,0.12,0.037,0.217,0.127,0.195,0.073,0.057,0.247,0.2,0.237,0.1,0.593,0.341,0.401,0.567,0.388,0.111,0.092,0.023,0.113,0.283,0.099,0.098,0.183,0.021,0.044,0.634,0.937,0.831,0.48,0.219,0.174,0.68,0.078,0.182,0.724,0.204,0.235,0.287,0.157,0.135,0.29,0.005,0.057,0.173,0.131,0.38,0.065,0.0,0.15,0.003,0.059,0.178,0.329,0.088,0.014,0.192,0.083,0.166,0.462,0.157,0.165,0.262,0.105,0.059,0.497,0.0
0.896,1.0,0.316,0.312,0.304,0.451,0.326,0.345,0.474,0.284,0.267,0.28,0.281,0.239,0.4,0.254,0.307,0.265,0.241,0.433,0.295,0.275,0.257,0.623,0.373,0.439,0.717,0.439,0.299,0.255,0.244,0.324,0.414,0.256,0.257,0.41,0.246,0.259,0.537,0.839,0.605,0.496,0.366,0.329,0.677,0.252,0.329,0.704,0.365,0.396,0.445,0.337,0.317,0.51,0.239,0.283,0.382,0.336,0.593,0.293,0.226,0.349,0.229,0.252,0.353,0.441,0.272,0.241,0.39,0.307,0.392,0.64,0.357,0.365,0.439,0.33,0.287,0.448,0.0
0.859,0.94,0.176,0.216,0.028,0.028,0.022,0.018,0.045,0.01,0.012,0.008,0.019,0.018,0.108,0.012,0.018,0.018,0.015,0.216,0.015,0.01,0.018,0.204,0.227,0.077,1.0,0.044,0.101,0.017,0.021,0.024,0.058,0.018,0.018,0.2,0.022,0.028,0.305,0.881,0.207,0.201,0.105,0.019,0.107,0.023,0.017,0.157,0.014,0.02,0.02,0.013,0.02,0.115,0.007,0.013,0.024,0.019,0.302,0.013,0.004,0.124,0.015,0.005,0.009,0.182,0.013,0.015,0.081,0.021,0.025,0.42,0.099,0.091,0.158,0.023,0.019,0.376,0.0
