Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Whole_set
0.868,1.0,0.374,0.323,0.218,0.345,0.355,0.31,0.362,0.146,0.139,0.142,0.175,0.133,0.263,0.181,0.231,0.148,0.139,0.289,0.237,0.271,0.266,0.563,0.456,0.465,0.869,0.439,0.252,0.255,0.15,0.201,0.31,0.265,0.264,0.415,0.149,0.173,0.558,0.0
0.811,1.0,0.213,0.136,0.112,0.367,0.207,0.209,0.405,0.101,0.085,0.104,0.095,0.072,0.18,0.117,0.158,0.093,0.082,0.2,0.169,0.229,0.167,0.427,0.297,0.409,0.58,0.404,0.107,0.159,0.066,0.129,0.232,0.166,0.167,0.201,0.064,0.074,0.632,0.0
0.789,1.0,0.189,0.164,0.149,0.285,0.171,0.169,0.451,0.139,0.135,0.137,0.142,0.13,0.212,0.134,0.147,0.138,0.13,0.279,0.145,0.143,0.153,0.264,0.18,0.317,0.585,0.261,0.151,0.156,0.135,0.159,0.193,0.153,0.155,0.231,0.134,0.139,0.471,0.0
0.865,0.926,0.316,0.317,0.111,0.175,0.138,0.124,0.243,0.064,0.067,0.06,0.085,0.089,0.19,0.076,0.099,0.1,0.082,0.322,0.092,0.081,0.136,0.312,0.256,0.195,1.0,0.219,0.172,0.129,0.098,0.134,0.183,0.135,0.148,0.31,0.1,0.113,0.4,0.0
