Green_BBCH25,Red_BBCH25,RedEdge_BBCH25,NIR_BBCH25,DVI_BBCH25,NDVI_BBCH25,RVI_BBCH25,mSR_BBCH25,TNDVI_BBCH25,RDVI_BBCH25,SAVI_BBCH25,OSAVI_BBCH25,MSAVI2_BBCH25,gDVI_BBCH25,gNDVI_BBCH25,gRDVI_BBCH25,mSR_G_BBCH25,GSAVI_BBCH25,MGSAVI_BBCH25,NGI_BBCH25,GWDRVI_BBCH25,CI_G_BBCH25,CI_RE_BBCH25,TCARI_BBCH25,MCARI1_BBCH25,MCARI2_BBCH25,MTCARI_BBCH25,TCARIOSAVI_BBCH25,REDVI_BBCH25,NDRE_BBCH25,RERDVI_BBCH25,NNIR_BBCH25,REGNDVI_BBCH25,REWDRVI_BBCH25,MSR_RE_BBCH25,MEVI_BBCH25,RESAVI_BBCH25,MRESAVI_BBCH25,MRETVI_BBCH25,Green_BBCH31,Red_BBCH31,RedEdge_BBCH31,NIR_BBCH31,DVI_BBCH31,NDVI_BBCH31,RVI_BBCH31,mSR_BBCH31,TNDVI_BBCH31,RDVI_BBCH31,SAVI_BBCH31,OSAVI_BBCH31,MSAVI2_BBCH31,gDVI_BBCH31,gNDVI_BBCH31,gRDVI_BBCH31,mSR_G_BBCH31,GSAVI_BBCH31,MGSAVI_BBCH31,NGI_BBCH31,GWDRVI_BBCH31,CI_G_BBCH31,CI_RE_BBCH31,TCARI_BBCH31,MCARI1_BBCH31,MCARI2_BBCH31,MTCARI_BBCH31,TCARIOSAVI_BBCH31,REDVI_BBCH31,NDRE_BBCH31,RERDVI_BBCH31,NNIR_BBCH31,REGNDVI_BBCH31,REWDRVI_BBCH31,MSR_RE_BBCH31,MEVI_BBCH31,RESAVI_BBCH31,MRESAVI_BBCH31,MRETVI_BBCH31,Green_BBCH45,Red_BBCH45,RedEdge_BBCH45,NIR_BBCH45,DVI_BBCH45,NDVI_BBCH45,RVI_BBCH45,mSR_BBCH45,TNDVI_BBCH45,RDVI_BBCH45,SAVI_BBCH45,OSAVI_BBCH45,MSAVI2_BBCH45,gDVI_BBCH45,gNDVI_BBCH45,gRDVI_BBCH45,mSR_G_BBCH45,GSAVI_BBCH45,MGSAVI_BBCH45,NGI_BBCH45,GWDRVI_BBCH45,CI_G_BBCH45,CI_RE_BBCH45,TCARI_BBCH45,MCARI1_BBCH45,MCARI2_BBCH45,MTCARI_BBCH45,TCARIOSAVI_BBCH45,REDVI_BBCH45,NDRE_BBCH45,RERDVI_BBCH45,NNIR_BBCH45,REGNDVI_BBCH45,REWDRVI_BBCH45,MSR_RE_BBCH45,MEVI_BBCH45,RESAVI_BBCH45,MRESAVI_BBCH45,MRETVI_BBCH45,Whole_set
0.757,1.0,0.089,0.087,0.079,0.133,0.097,0.085,0.178,0.054,0.051,0.051,0.065,0.018,0.071,0.03,0.048,0.021,0.018,0.082,0.047,0.051,0.048,0.275,0.421,0.258,0.688,0.15,0.08,0.045,0.037,0.038,0.082,0.047,0.047,0.125,0.037,0.048,0.264,0.674,0.396,0.602,0.168,0.074,0.054,0.021,0.017,0.073,0.019,0.032,0.016,0.045,0.088,0.031,0.044,0.017,0.068,0.072,0.048,0.017,0.025,0.176,0.429,0.064,0.121,0.328,0.034,0.186,0.132,0.064,0.035,0.04,0.133,0.126,0.144,0.063,0.067,0.177,0.973,0.513,0.126,0.114,0.052,0.304,0.075,0.079,0.533,0.056,0.066,0.091,0.045,0.043,0.102,0.017,0.031,0.053,0.042,0.248,0.032,0.017,0.095,0.043,0.028,0.052,0.258,0.047,0.028,0.088,0.045,0.067,0.203,0.089,0.088,0.162,0.05,0.038,0.503,0.0
0.873,1.0,0.112,0.088,0.142,0.387,0.242,0.261,0.416,0.146,0.107,0.151,0.121,0.029,0.203,0.082,0.154,0.048,0.031,0.235,0.153,0.169,0.068,0.586,0.33,0.394,0.528,0.384,0.088,0.063,0.031,0.099,0.255,0.067,0.067,0.173,0.031,0.036,0.545,0.795,0.544,0.572,0.333,0.142,0.116,0.029,0.028,0.148,0.027,0.03,0.027,0.047,0.135,0.031,0.073,0.03,0.109,0.126,0.037,0.031,0.081,0.167,0.557,0.054,0.175,0.552,0.035,0.157,0.183,0.052,0.03,0.04,0.167,0.17,0.274,0.059,0.077,0.502,0.929,0.729,0.402,0.189,0.156,0.739,0.068,0.203,0.781,0.216,0.245,0.322,0.158,0.112,0.337,0.03,0.062,0.175,0.122,0.421,0.072,0.029,0.14,0.032,0.059,0.2,0.308,0.091,0.03,0.203,0.076,0.2,0.478,0.153,0.166,0.278,0.106,0.047,0.441,0.0
0.875,1.0,0.326,0.331,0.333,0.434,0.367,0.373,0.489,0.317,0.305,0.312,0.318,0.271,0.376,0.273,0.312,0.28,0.267,0.398,0.304,0.291,0.286,0.551,0.394,0.429,0.663,0.426,0.327,0.284,0.288,0.33,0.383,0.286,0.286,0.406,0.288,0.299,0.493,0.551,0.441,0.498,0.365,0.3,0.325,0.17,0.207,0.345,0.238,0.255,0.243,0.262,0.287,0.328,0.241,0.238,0.298,0.288,0.371,0.236,0.223,0.266,0.274,0.235,0.336,0.396,0.2,0.279,0.276,0.241,0.276,0.357,0.267,0.269,0.324,0.247,0.256,0.439,0.822,0.522,0.427,0.368,0.351,0.595,0.321,0.367,0.762,0.382,0.399,0.441,0.363,0.344,0.484,0.293,0.336,0.391,0.361,0.648,0.342,0.277,0.374,0.283,0.319,0.382,0.441,0.331,0.294,0.399,0.351,0.41,0.595,0.379,0.384,0.449,0.366,0.337,0.397,0.0
0.763,0.895,0.067,0.196,0.007,0.006,0.006,0.005,0.015,0.005,0.005,0.005,0.006,0.005,0.009,0.004,0.004,0.004,0.004,0.074,0.004,0.004,0.005,0.055,0.137,0.014,1.0,0.008,0.013,0.005,0.006,0.005,0.007,0.005,0.005,0.055,0.006,0.006,0.149,0.303,0.148,0.255,0.007,0.008,0.006,0.004,0.004,0.064,0.004,0.005,0.004,0.005,0.018,0.007,0.004,0.004,0.137,0.012,0.176,0.004,0.003,0.033,0.005,0.005,0.013,0.006,0.003,0.008,0.016,0.005,0.012,0.007,0.019,0.016,0.005,0.005,0.005,0.024,0.866,0.01,0.019,0.008,0.005,0.04,0.006,0.005,0.112,0.005,0.005,0.005,0.005,0.005,0.042,0.004,0.005,0.006,0.005,0.268,0.005,0.004,0.062,0.005,0.004,0.004,0.066,0.005,0.005,0.031,0.005,0.006,0.368,0.029,0.028,0.205,0.006,0.005,0.245,0.0
