Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[131.34446867]
0,0,0,0,0,[131.88947327]
0,0,0,0,0,[113.43653995]
0,0,0,0,0,[132.77151219]
0,0,0,0,0,[112.22143541]
0,0,0,0,0,[66.52189884]
0,0,0,0,0,[105.70389281]
0,0,0,0,0,[40.34972673]
0,0,0,0,0,[39.76728363]
0,0,0,0,0,[97.5191002]
0,0,0,0,0,[49.10886088]
0,0,0,0,0,[152.58302969]
0,0,0,0,0,[142.86238712]
0,0,0,0,0,[135.48328049]
0,0,0,0,0,[131.16832231]
0,0,0,0,0,[100.27011301]
0,0,0,0,0,[107.85637306]
0,0,0,0,0,[87.38620627]
0,0,0,0,0,[81.25751807]
0,0,0,0,0,[112.76272813]
0,0,0,0,0,[84.11116662]
0,0,0,0,0,[69.94595517]
0,0,0,0,0,[117.64696301]
0,0,0,0,0,[88.82034433]
0,0,0,0,0,[112.6499701]
0,0,0,0,0,[103.67588839]
0,0,0,0,0,[120.35231833]
0,0,0,0,0,[118.78030834]
0,0,0,0,0,[62.06324013]
0,0,0,0,0,[65.94000102]
0,0,0,0,0,[94.63558845]
0,0,0,0,0,[120.99978052]
0,0,0,0,0,[71.70975468]
0,0,0,0,0,[93.93339404]
0,0,0,0,0,[100.26328685]
0,0,0,0,0,[68.75120167]
0,0,0,0,0,[109.87216156]
0,0,0,0,0,[78.33064985]
0,0,0,0,0,[95.90809854]
0,0,0,0,0,[112.19961517]
