Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.04126762]
0,0,0,0,0,[1.09671963]
0,0,0,0,0,[1.23780526]
0,0,0,0,0,[1.19643277]
0,0,0,0,0,[1.25103724]
0,0,0,0,0,[1.45510442]
0,0,0,0,0,[1.03075154]
0,0,0,0,0,[0.93044564]
0,0,0,0,0,[0.87854331]
0,0,0,0,0,[1.15739986]
0,0,0,0,0,[1.28642685]
0,0,0,0,0,[1.35798854]
0,0,0,0,0,[1.91259449]
0,0,0,0,0,[1.61412806]
0,0,0,0,0,[1.63347767]
0,0,0,0,0,[1.32679907]
0,0,0,0,0,[1.0537988]
0,0,0,0,0,[0.86841809]
0,0,0,0,0,[0.87086759]
0,0,0,0,0,[1.06635144]
0,0,0,0,0,[1.67072378]
0,0,0,0,0,[1.5333301]
0,0,0,0,0,[1.77682352]
0,0,0,0,0,[1.22347461]
0,0,0,0,0,[1.79539758]
0,0,0,0,0,[1.20233578]
0,0,0,0,0,[1.03290585]
0,0,0,0,0,[0.88597702]
0,0,0,0,0,[0.65941515]
0,0,0,0,0,[0.72611088]
0,0,0,0,0,[1.19605428]
0,0,0,0,0,[2.04143179]
0,0,0,0,0,[0.52011834]
0,0,0,0,0,[1.59038804]
0,0,0,0,0,[1.6910695]
0,0,0,0,0,[1.35832872]
0,0,0,0,0,[1.28678027]
0,0,0,0,0,[0.80204796]
0,0,0,0,0,[1.12091105]
0,0,0,0,0,[0.85992459]
