Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.49636856]
0,0,0,0,0,[0.46465135]
0,0,0,0,0,[0.4549]
0,0,0,0,0,[0.46013996]
0,0,0,0,0,[0.46920719]
0,0,0,0,0,[0.51788967]
0,0,0,0,0,[0.5546746]
0,0,0,0,0,[0.60572141]
0,0,0,0,0,[0.53651192]
0,0,0,0,0,[0.49294711]
0,0,0,0,0,[0.56709388]
0,0,0,0,0,[0.48965049]
0,0,0,0,0,[0.52039806]
0,0,0,0,0,[0.46665057]
0,0,0,0,0,[0.51403261]
0,0,0,0,0,[0.49409214]
0,0,0,0,0,[0.53418627]
0,0,0,0,0,[0.54944808]
0,0,0,0,0,[0.53069827]
0,0,0,0,0,[0.51917784]
0,0,0,0,0,[0.46296392]
0,0,0,0,0,[0.47141933]
0,0,0,0,0,[0.48714368]
0,0,0,0,0,[0.47849116]
0,0,0,0,0,[0.48320636]
0,0,0,0,0,[0.50521688]
0,0,0,0,0,[0.50630006]
0,0,0,0,0,[0.52721643]
0,0,0,0,0,[0.53820681]
0,0,0,0,0,[0.59211152]
0,0,0,0,0,[0.48803778]
0,0,0,0,0,[0.48273492]
0,0,0,0,0,[0.49715262]
0,0,0,0,0,[0.49649201]
0,0,0,0,0,[0.4773147]
0,0,0,0,0,[0.54814182]
0,0,0,0,0,[0.50690141]
0,0,0,0,0,[0.53827708]
0,0,0,0,0,[0.49321299]
0,0,0,0,0,[0.50441274]
