Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[36.20901314]
0,0,0,0,0,[66.25246265]
0,0,0,0,0,[50.4352186]
0,0,0,0,0,[72.8093792]
0,0,0,0,0,[75.81817717]
0,0,0,0,0,[3.22950367]
0,0,0,0,0,[46.33389386]
0,0,0,0,0,[41.18660748]
0,0,0,0,0,[22.29566217]
0,0,0,0,0,[134.16285675]
0,0,0,0,0,[49.7537664]
0,0,0,0,0,[117.56211185]
0,0,0,0,0,[179.3365386]
0,0,0,0,0,[122.18471922]
0,0,0,0,0,[81.00151194]
0,0,0,0,0,[44.95736574]
0,0,0,0,0,[43.3868447]
0,0,0,0,0,[28.1247768]
0,0,0,0,0,[28.96692352]
0,0,0,0,0,[14.02980562]
0,0,0,0,0,[62.10401551]
0,0,0,0,0,[68.87411203]
0,0,0,0,0,[159.05599197]
0,0,0,0,0,[10.241554]
0,0,0,0,0,[170.65351837]
0,0,0,0,0,[95.67641171]
0,0,0,0,0,[22.51727891]
0,0,0,0,0,[39.06334907]
0,0,0,0,0,[61.96620943]
0,0,0,0,0,[25.79766091]
0,0,0,0,0,[121.73450339]
0,0,0,0,0,[159.62621692]
0,0,0,0,0,[101.84190971]
0,0,0,0,0,[73.25599352]
0,0,0,0,0,[161.88764456]
0,0,0,0,0,[32.80153696]
0,0,0,0,0,[32.91935071]
0,0,0,0,0,[17.58051075]
0,0,0,0,0,[35.3177486]
0,0,0,0,0,[70.40245493]
