Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[6.10628946]
0,0,0,0,0,[6.99789701]
0,0,0,0,0,[6.42494029]
0,0,0,0,0,[7.00170424]
0,0,0,0,0,[6.83556388]
0,0,0,0,0,[5.94623262]
0,0,0,0,0,[8.0455196]
0,0,0,0,0,[6.44220307]
0,0,0,0,0,[6.64546442]
0,0,0,0,0,[7.5778405]
0,0,0,0,0,[6.41509033]
0,0,0,0,0,[8.20078907]
0,0,0,0,0,[9.81523168]
0,0,0,0,0,[8.3651626]
0,0,0,0,0,[6.19870513]
0,0,0,0,0,[6.91932897]
0,0,0,0,0,[8.15551675]
0,0,0,0,0,[7.50637669]
0,0,0,0,0,[7.8010771]
0,0,0,0,0,[1.10659932]
0,0,0,0,0,[6.61430034]
0,0,0,0,0,[6.79484125]
0,0,0,0,0,[8.69536911]
0,0,0,0,0,[6.34012271]
0,0,0,0,0,[8.46544146]
0,0,0,0,0,[8.88715246]
0,0,0,0,0,[7.26249929]
0,0,0,0,0,[8.022192]
0,0,0,0,0,[8.26457303]
0,0,0,0,0,[7.43389815]
0,0,0,0,0,[8.68915451]
0,0,0,0,0,[8.62141751]
0,0,0,0,0,[8.1820481]
0,0,0,0,0,[8.23706934]
0,0,0,0,0,[8.31473388]
0,0,0,0,0,[7.0367762]
0,0,0,0,0,[8.51428505]
0,0,0,0,0,[7.29512331]
0,0,0,0,0,[8.35511295]
0,0,0,0,0,[8.49119647]
