Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.09839607]
0,0,0,0,0,[1.2819172]
0,0,0,0,0,[1.08694863]
0,0,0,0,0,[1.38734488]
0,0,0,0,0,[1.47704149]
0,0,0,0,0,[0.7620795]
0,0,0,0,0,[1.00284404]
0,0,0,0,0,[0.96546074]
0,0,0,0,0,[0.88292765]
0,0,0,0,0,[1.59958564]
0,0,0,0,0,[1.056133]
0,0,0,0,0,[1.60553808]
0,0,0,0,0,[2.00454648]
0,0,0,0,0,[1.77575588]
0,0,0,0,0,[1.34036236]
0,0,0,0,0,[1.02795328]
0,0,0,0,0,[0.89322502]
0,0,0,0,0,[0.82617633]
0,0,0,0,0,[0.84181749]
0,0,0,0,0,[0.58067291]
0,0,0,0,0,[1.23027356]
0,0,0,0,0,[1.13258621]
0,0,0,0,0,[1.76745768]
0,0,0,0,0,[0.97183016]
0,0,0,0,0,[1.81988327]
0,0,0,0,0,[1.71759515]
0,0,0,0,0,[0.84887611]
0,0,0,0,0,[1.03202988]
0,0,0,0,0,[0.9969043]
0,0,0,0,0,[0.85586442]
0,0,0,0,0,[1.56892715]
0,0,0,0,0,[2.01594857]
0,0,0,0,0,[1.26138627]
0,0,0,0,0,[1.29951885]
0,0,0,0,0,[1.83037143]
0,0,0,0,0,[0.98139162]
0,0,0,0,0,[1.04531229]
0,0,0,0,0,[0.78413864]
0,0,0,0,0,[1.01304652]
0,0,0,0,0,[0.96810088]
