Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.40886724]
0,0,0,0,0,[0.29299208]
0,0,0,0,0,[0.32940155]
0,0,0,0,0,[0.37272761]
0,0,0,0,0,[0.07168307]
0,0,0,0,0,[-0.06817039]
0,0,0,0,0,[0.19142138]
0,0,0,0,0,[0.28397115]
0,0,0,0,0,[0.34319979]
0,0,0,0,0,[0.66368904]
0,0,0,0,0,[0.00108278]
0,0,0,0,0,[0.80265686]
0,0,0,0,0,[1.18463036]
0,0,0,0,0,[0.92633651]
0,0,0,0,0,[0.73407906]
0,0,0,0,0,[0.0043951]
0,0,0,0,0,[-0.47008591]
0,0,0,0,0,[-0.17629762]
0,0,0,0,0,[-0.02596675]
0,0,0,0,0,[0.11500031]
0,0,0,0,0,[0.50150207]
0,0,0,0,0,[0.42064486]
0,0,0,0,0,[1.12239254]
0,0,0,0,0,[0.59918978]
0,0,0,0,0,[0.83471653]
0,0,0,0,0,[0.09793485]
0,0,0,0,0,[0.04941018]
0,0,0,0,0,[-0.20802329]
0,0,0,0,0,[-0.12410132]
0,0,0,0,0,[-0.25075125]
0,0,0,0,0,[1.33006546]
0,0,0,0,0,[0.99934108]
0,0,0,0,0,[0.90646088]
0,0,0,0,0,[1.1342841]
0,0,0,0,0,[0.91508662]
0,0,0,0,0,[-0.26201442]
0,0,0,0,0,[0.03408268]
0,0,0,0,0,[-0.16422045]
0,0,0,0,0,[-0.16026113]
0,0,0,0,0,[0.15937785]
