Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.75502625]
0,0,0,0,0,[-0.57687381]
0,0,0,0,0,[-0.28312742]
0,0,0,0,0,[-0.6591757]
0,0,0,0,0,[-0.62341331]
0,0,0,0,0,[-0.51733676]
0,0,0,0,0,[-0.77423621]
0,0,0,0,0,[-0.72795941]
0,0,0,0,0,[-0.72912657]
0,0,0,0,0,[-0.50020025]
0,0,0,0,0,[-0.02025809]
0,0,0,0,0,[-0.15740779]
0,0,0,0,0,[0.26967994]
0,0,0,0,0,[-0.02473411]
0,0,0,0,0,[-0.00331067]
0,0,0,0,0,[0.01141425]
0,0,0,0,0,[-0.36856825]
0,0,0,0,0,[-0.08678793]
0,0,0,0,0,[-0.09681302]
0,0,0,0,0,[0.09869799]
0,0,0,0,0,[0.29807133]
0,0,0,0,0,[0.30187958]
0,0,0,0,0,[0.1703593]
0,0,0,0,0,[0.18563831]
0,0,0,0,0,[0.20715977]
0,0,0,0,0,[0.29392378]
0,0,0,0,0,[0.34337526]
0,0,0,0,0,[-0.54434606]
0,0,0,0,0,[-0.04266423]
0,0,0,0,0,[-0.25505388]
0,0,0,0,0,[0.30202316]
0,0,0,0,0,[0.65273547]
0,0,0,0,0,[0.22097895]
0,0,0,0,0,[0.25893856]
0,0,0,0,0,[0.43046761]
0,0,0,0,0,[0.31878383]
0,0,0,0,0,[0.64435282]
0,0,0,0,0,[0.26645029]
0,0,0,0,0,[0.39988188]
0,0,0,0,0,[0.49465324]
