Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.5964793]
0,0,0,0,0,[-0.69208844]
0,0,0,0,0,[0.13412254]
0,0,0,0,0,[-0.2765308]
0,0,0,0,0,[-0.60007504]
0,0,0,0,0,[-0.65836291]
0,0,0,0,0,[-0.60636091]
0,0,0,0,0,[-0.56087888]
0,0,0,0,0,[-0.59951187]
0,0,0,0,0,[-0.24977226]
0,0,0,0,0,[0.20828163]
0,0,0,0,0,[-0.25389406]
0,0,0,0,0,[0.47192673]
0,0,0,0,0,[0.215292]
0,0,0,0,0,[0.08178417]
0,0,0,0,0,[-0.15770471]
0,0,0,0,0,[-0.37700558]
0,0,0,0,0,[-0.30294161]
0,0,0,0,0,[-0.26587677]
0,0,0,0,0,[-0.00336848]
0,0,0,0,0,[0.52016122]
0,0,0,0,0,[0.19974743]
0,0,0,0,0,[0.49582626]
0,0,0,0,0,[0.74048357]
0,0,0,0,0,[0.27710834]
0,0,0,0,0,[0.19690736]
0,0,0,0,0,[0.04866847]
0,0,0,0,0,[-0.63894864]
0,0,0,0,0,[-0.11734955]
0,0,0,0,0,[-0.3041686]
0,0,0,0,0,[0.53438227]
0,0,0,0,0,[0.88805267]
0,0,0,0,0,[0.36491681]
0,0,0,0,0,[0.55055313]
0,0,0,0,0,[0.5427624]
0,0,0,0,0,[0.0970907]
0,0,0,0,0,[0.58052303]
0,0,0,0,0,[0.0977917]
0,0,0,0,0,[0.25021269]
0,0,0,0,0,[0.41798676]
