Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.47734758]
0,0,0,0,0,[0.46896627]
0,0,0,0,0,[0.48410052]
0,0,0,0,0,[0.44133702]
0,0,0,0,0,[0.49225405]
0,0,0,0,0,[0.52611208]
0,0,0,0,0,[0.52436371]
0,0,0,0,0,[0.50911937]
0,0,0,0,0,[0.48396077]
0,0,0,0,0,[0.47409653]
0,0,0,0,0,[0.49758894]
0,0,0,0,0,[0.48830388]
0,0,0,0,0,[0.50191871]
0,0,0,0,0,[0.47481263]
0,0,0,0,0,[0.47215667]
0,0,0,0,0,[0.4895269]
0,0,0,0,0,[0.5508321]
0,0,0,0,0,[0.52571161]
0,0,0,0,0,[0.52523389]
0,0,0,0,0,[0.52486644]
0,0,0,0,0,[0.48109375]
0,0,0,0,0,[0.46878356]
0,0,0,0,0,[0.50582612]
0,0,0,0,0,[0.46217138]
0,0,0,0,0,[0.50497389]
0,0,0,0,0,[0.50187282]
0,0,0,0,0,[0.52457879]
0,0,0,0,0,[0.60267514]
0,0,0,0,0,[0.5375136]
0,0,0,0,0,[0.53833004]
0,0,0,0,0,[0.4683815]
0,0,0,0,0,[0.49847332]
0,0,0,0,0,[0.50062608]
0,0,0,0,0,[0.4855108]
0,0,0,0,0,[0.46757465]
0,0,0,0,0,[0.53582012]
0,0,0,0,0,[0.52363674]
0,0,0,0,0,[0.52767091]
0,0,0,0,0,[0.51703145]
0,0,0,0,0,[0.52124749]
