Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[8.707527]
0,0,0,0,0,[13.85972809]
0,0,0,0,0,[9.34973658]
0,0,0,0,0,[12.30465718]
0,0,0,0,0,[8.55530943]
0,0,0,0,0,[8.83266154]
0,0,0,0,0,[14.81426998]
0,0,0,0,0,[9.85711126]
0,0,0,0,0,[11.41055374]
0,0,0,0,0,[8.83695657]
0,0,0,0,0,[11.43790659]
0,0,0,0,0,[8.88497442]
0,0,0,0,0,[20.32964348]
0,0,0,0,0,[17.31060711]
0,0,0,0,0,[8.90683561]
0,0,0,0,0,[8.72867042]
0,0,0,0,0,[14.23914626]
0,0,0,0,0,[14.08887092]
0,0,0,0,0,[14.69366169]
0,0,0,0,0,[9.47012165]
0,0,0,0,0,[13.65608182]
0,0,0,0,0,[13.92126466]
0,0,0,0,0,[16.23030651]
0,0,0,0,0,[11.0329922]
0,0,0,0,0,[21.9384713]
0,0,0,0,0,[15.85953715]
0,0,0,0,0,[13.28263951]
0,0,0,0,0,[15.26300901]
0,0,0,0,0,[15.94266389]
0,0,0,0,0,[14.0837394]
0,0,0,0,0,[18.0154668]
0,0,0,0,0,[17.23245297]
0,0,0,0,0,[15.05851234]
0,0,0,0,0,[17.68442451]
0,0,0,0,0,[13.59036736]
0,0,0,0,0,[14.63913131]
0,0,0,0,0,[14.87878291]
0,0,0,0,0,[13.41102901]
0,0,0,0,0,[15.087965]
0,0,0,0,0,[14.78716832]
