Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[54.7123679]
0,0,0,0,0,[79.66848958]
0,0,0,0,0,[87.26016881]
0,0,0,0,0,[88.75882263]
0,0,0,0,0,[62.50029549]
0,0,0,0,0,[55.08151715]
0,0,0,0,0,[64.49191132]
0,0,0,0,0,[61.64860434]
0,0,0,0,0,[54.05047991]
0,0,0,0,0,[76.00042338]
0,0,0,0,0,[87.54632916]
0,0,0,0,0,[67.95760118]
0,0,0,0,0,[139.49903781]
0,0,0,0,0,[123.24795739]
0,0,0,0,0,[84.53659775]
0,0,0,0,0,[92.00072959]
0,0,0,0,0,[55.74624206]
0,0,0,0,0,[89.05741044]
0,0,0,0,0,[93.87947041]
0,0,0,0,0,[75.74571239]
0,0,0,0,0,[117.47877051]
0,0,0,0,0,[109.67715051]
0,0,0,0,0,[136.41662523]
0,0,0,0,0,[111.9943574]
0,0,0,0,0,[131.31376363]
0,0,0,0,0,[124.39269136]
0,0,0,0,0,[99.83675327]
0,0,0,0,0,[58.04354931]
0,0,0,0,0,[98.75425362]
0,0,0,0,0,[66.9026917]
0,0,0,0,0,[155.87433451]
0,0,0,0,0,[170.18636521]
0,0,0,0,0,[117.73692708]
0,0,0,0,0,[159.27425196]
0,0,0,0,0,[126.9967299]
0,0,0,0,0,[104.9953565]
0,0,0,0,0,[116.91217163]
0,0,0,0,0,[107.32009683]
0,0,0,0,0,[109.68709177]
0,0,0,0,0,[116.53166582]
