C,Epsilon,Omega,Kernel_alignment
0.01,0.1,0.1,0.8604022018323952
0.01,0.1,0.0001,0.8605779434228301
0.01,0.1,0.0001,0.8617565722763113
0.01,0.1,0.001,0.8613076166987789
0.01,0.1,0.01,0.861219439335377
0.01,0.1,0.001,0.8632318899101232
0.01,0.1,0.1,0.8626810866669629
0.01,0.1,0.01,0.8627016195647004
0.01,0.1,0.01,0.8615935604639687
0.01,0.1,10.0,0.8608147423724627
0.01,0.1,0.01,0.8597521514564608
0.01,0.1,0.1,0.8615441511157562
0.01,0.1,1.0,0.8590947791448486
0.01,0.1,0.01,0.8602032939865347
0.01,0.1,0.1,0.8608826200215306
0.01,0.1,0.0001,0.8621353231602614
0.01,0.1,0.0001,0.8639110119873878
0.01,0.1,0.0001,0.8649869056585672
0.01,1.0,0.01,0.8643395730287453
0.0001,0.1,100.0,0.8618733943176413
0.01,0.1,0.0001,0.8600505698015836
0.01,0.1,1.0,0.8600667954276163
0.01,0.1,1.0,0.8574481289253804
0.01,0.1,0.1,0.8619616260091867
0.01,0.1,1.0,0.8583552938137293
0.01,0.1,1.0,0.8647459326887114
0.01,0.1,100.0,0.8640334985965451
0.01,0.1,10.0,0.8638124761416375
0.01,0.1,10.0,0.8627256580603226
0.01,0.1,0.01,0.8641219883656809
0.01,0.1,100.0,0.8629191266272351
0.01,0.1,0.1,0.8623761443513103
0.01,0.1,10.0,0.8656419993045045
0.0001,1.0,1000.0,0.8614849302116271
0.01,0.1,0.1,0.8578032917810641
0.01,0.1,0.1,0.8605479097068841
0.01,0.1,0.0001,0.8644285944672782
0.01,0.1,10.0,0.8631080215479183
0.01,0.1,0.1,0.863469621545845
0.01,0.1,0.1,0.8628965152050974
