C,Epsilon,Omega,Kernel_alignment
0.0001,100.0,1000.0,0.7930021032583786
0.0001,100.0,1000.0,0.7927937695430246
0.1,100.0,1000.0,0.7908555645878197
0.1,100.0,1000.0,0.7926505564843932
0.0001,100.0,1000.0,0.7915897264519938
0.0001,100.0,0.0001,0.793893347212913
0.0001,100.0,1000.0,0.7918329132881267
0.0001,100.0,1000.0,0.7927595105529992
0.0001,100.0,1000.0,0.7920209147965317
0.0001,100.0,1000.0,0.7882734837546443
0.0001,100.0,10000.0,0.7850627711980313
0.0001,100.0,1000.0,0.7855370474196057
0.0001,1000.0,1000.0,0.7829483478037322
0.1,100.0,1000.0,0.7830167969546564
0.1,100.0,1000.0,0.7856533280853835
0.001,100.0,1000.0,0.7927282588570176
0.0001,100.0,1000.0,0.7907428967008607
0.0001,100.0,1000.0,0.7934400505094409
0.0001,100.0,1000.0,0.7919604952666309
0.0001,100.0,1000.0,0.7901655642263873
0.0001,100.0,1000.0,0.7845153112689206
0.0001,100.0,1000.0,0.785121538845432
0.0001,1000.0,10000.0,0.7785502083917036
0.0001,100.0,1000.0,0.784717411904938
0.0001,100.0,1000.0,0.7833385891080356
0.0001,100.0,1000.0,0.7876751622247062
0.0001,100.0,1000.0,0.7899905607364905
0.0001,100.0,1000.0,0.7913972211023956
0.0001,100.0,1000.0,0.7912406610311035
0.0001,100.0,1000.0,0.7915686753295796
0.0001,100.0,1000.0,0.7857131511253491
0.01,100.0,1000.0,0.7903920174830326
0.0001,100.0,1000.0,0.7957007742498827
0.001,100.0,1000.0,0.78544684581681
0.1,100.0,1000.0,0.7804692955854701
0.0001,100.0,1000.0,0.7867200816326533
0.0001,100.0,1000.0,0.787286687235465
0.0001,100.0,1000.0,0.7880465201764516
0.0001,100.0,1000.0,0.7857917957067376
0.0001,100.0,1000.0,0.7852683976693786
