C,Epsilon,Omega,Kernel_alignment
0.01,1.0,0.001,0.6683243211315366
0.01,1.0,0.1,0.6686301360111843
0.01,1.0,10.0,0.6693203431244665
0.01,1.0,0.01,0.6713216683725305
0.01,1.0,0.1,0.6703227676621378
0.01,1.0,0.1,0.6698177546437476
0.0001,1.0,10.0,0.6731475934827367
0.01,1.0,0.001,0.6726302811698679
0.01,1.0,0.01,0.673173402936623
0.1,1.0,1.0,0.667168923443857
0.0001,1.0,100.0,0.66503878894588
0.01,1.0,1.0,0.6652594020899947
0.1,1.0,1.0,0.6531409757241596
0.01,1.0,10.0,0.6596668953640125
0.0001,1.0,10.0,0.6609435875514612
0.01,1.0,0.01,0.6755102912320112
0.0001,1.0,10.0,0.6760256488106521
0.001,1.0,10.0,0.6771504175600586
0.01,1.0,10.0,0.6757376761104679
0.01,1.0,0.001,0.6732475139032754
0.0001,1.0,10000.0,0.6741067573846158
0.0001,1.0,1.0,0.6607598565965364
0.0001,1.0,10.0,0.6497091721340692
0.0001,1.0,10000.0,0.6796395600253615
0.001,1.0,10.0,0.652387933732262
0.1,1.0,0.01,0.6702034767812997
0.01,1.0,10.0,0.6763240335260682
0.01,1.0,10.0,0.6730598274216011
0.01,1.0,10.0,0.6755629211024311
0.01,1.0,10.0,0.6766463863480477
0.0001,1.0,10000.0,0.6657898593223233
0.0001,1.0,10.0,0.6538853788951783
0.0001,1.0,10000.0,0.6794365419334482
0.01,1.0,0.001,0.6649582904933624
0.0001,1.0,10.0,0.6506534331499182
0.01,1.0,0.1,0.6736451041540626
0.01,1.0,0.01,0.6694283082479997
0.01,1.0,1.0,0.6736596224937421
0.01,1.0,10.0,0.6700981031077586
0.0001,1.0,0.0001,0.667033841485255
