C,Epsilon,Omega,Kernel_alignment
0.01,0.1,10000.0,0.8517631980938638
0.01,0.1,1000.0,0.8531463577117987
0.01,0.1,1000.0,0.8546741163659283
0.0001,0.1,0.1,0.8550816374631744
0.01,0.1,0.001,0.8544598530303982
0.01,0.1,1.0,0.8521514931354438
0.0001,0.1,1.0,0.8502066119659739
0.01,0.1,100.0,0.8514972612155515
0.001,1.0,10000.0,0.8526338111940107
0.01,0.1,0.1,0.8528426966569108
0.01,0.1,0.0001,0.8500277897530535
0.0001,0.1,100.0,0.8513632260982
0.01,0.1,0.0001,0.8504424824746529
0.01,0.1,1000.0,0.8516884660169631
0.0001,0.1,1.0,0.8531892606238258
0.01,0.1,100.0,0.851173914686593
0.01,0.1,1000.0,0.8508753967693777
0.01,0.1,100.0,0.8518580053777682
0.01,0.1,100.0,0.8514366422001224
0.0001,0.1,1.0,0.8507592306250504
0.0001,0.1,0.1,0.852526039904686
0.01,0.1,100.0,0.8515826516990648
0.0001,0.1,1.0,0.8501841436393767
0.0001,0.1,10.0,0.8542881814539869
0.0001,0.1,0.01,0.8504672118475495
0.0001,0.1,0.01,0.8551891150959028
0.01,0.1,1000.0,0.8505587608523373
0.01,0.1,1000.0,0.8516967900157753
0.01,0.1,100.0,0.8500137903953691
0.0001,0.1,1.0,0.8526653972062348
0.01,0.1,1000.0,0.8543985537055286
0.0001,0.1,10.0,0.8526879507074752
0.0001,0.1,1.0,0.8567713444239577
0.01,0.1,1000.0,0.8519988386621034
0.0001,0.1,1.0,0.8505667173272352
0.0001,0.1,0.0001,0.8492264454699425
0.0001,0.1,0.01,0.8517653386608507
0.01,0.1,1000.0,0.8499848459057527
0.0001,0.1,1.0,0.8525511548756306
0.0001,0.1,0.0001,0.8538857522087668
