C,Epsilon,Omega,Kernel_alignment
0.1,10.0,0.0001,0.722764908566658
0.1,1.0,0.0001,0.7088195785418393
0.1,100.0,0.0001,0.7214513857784517
0.0001,10.0,0.0001,0.7065532278950779
0.0001,100.0,0.0001,0.7102544866070568
0.0001,100.0,0.0001,0.6991566428338625
0.001,100.0,0.0001,0.7098549629826348
0.0001,1.0,0.0001,0.7412387710268279
0.0001,10.0,0.0001,0.7385921698993595
0.1,1.0,0.0001,0.7000115466807771
