C,Epsilon,Omega,Kernel_alignment
0.0001,1.0,1.0,0.18895157698713674
0.0001,1.0,0.0001,0.20783253935655785
0.0001,10.0,0.0001,0.18902651608952684
0.0001,1.0,0.001,0.19680876340091322
0.0001,1.0,0.001,0.20492846009180415
0.0001,1.0,0.1,0.19806727318478268
0.0001,1.0,10.0,0.2526316060198061
0.0001,1.0,0.0001,0.1965817057586219
0.0001,1.0,1.0,0.19566089037624526
0.0001,1.0,0.0001,0.19789701131509357
