Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.2567718]
0,0,0,0,0,[-0.32580665]
0,0,0,0,0,[-0.33471143]
0,0,0,0,0,[-0.339329]
0,0,0,0,0,[-0.34438315]
0,0,0,0,0,[-0.46125022]
0,0,0,0,0,[0.00368817]
0,0,0,0,0,[0.04786423]
0,0,0,0,0,[0.16504388]
0,0,0,0,0,[-0.18292958]
0,0,0,0,0,[-0.28060472]
0,0,0,0,0,[-0.23520016]
0,0,0,0,0,[-0.35409345]
0,0,0,0,0,[-0.32097456]
0,0,0,0,0,[-0.33818234]
0,0,0,0,0,[0.39252022]
0,0,0,0,0,[0.45621019]
0,0,0,0,0,[0.49646668]
0,0,0,0,0,[0.28701421]
0,0,0,0,0,[0.25169202]
0,0,0,0,0,[-0.32341997]
0,0,0,0,0,[-0.35696954]
0,0,0,0,0,[-0.22081719]
0,0,0,0,0,[-0.28761142]
0,0,0,0,0,[0.02816045]
0,0,0,0,0,[0.21128458]
0,0,0,0,0,[0.10111376]
0,0,0,0,0,[0.27674146]
0,0,0,0,0,[0.22930665]
0,0,0,0,0,[-0.0165127]
0,0,0,0,0,[-0.26177146]
0,0,0,0,0,[-0.21029172]
0,0,0,0,0,[-0.24396721]
0,0,0,0,0,[-0.4019414]
0,0,0,0,0,[-0.18677115]
0,0,0,0,0,[-0.07971843]
0,0,0,0,0,[0.03306306]
0,0,0,0,0,[0.14267543]
0,0,0,0,0,[0.24886518]
0,0,0,0,0,[0.01558822]
