C,Epsilon,Omega,Kernel_alignment
0.0001,10.0,1000.0,0.41950736760945534
0.1,10.0,100.0,0.549788360557999
0.1,10.0,100.0,0.46382707612942514
0.1,10.0,10.0,0.4799190236581744
0.0001,10.0,1000.0,0.4066612070953468
0.0001,10.0,100.0,0.502366108090868
0.0001,10.0,1000.0,0.4810113833729563
0.0001,10.0,1000.0,0.40209048002188186
0.01,10.0,1000.0,0.4717439562953071
0.01,10.0,1000.0,0.4569683180794391
