Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.34763542]
0,0,0,0,0,[3.34109859]
0,0,0,0,0,[3.33654476]
0,0,0,0,0,[3.33662917]
0,0,0,0,0,[3.3421436]
0,0,0,0,0,[3.40811723]
0,0,0,0,0,[3.36847974]
0,0,0,0,0,[3.37626301]
0,0,0,0,0,[3.42930241]
0,0,0,0,0,[3.39105253]
0,0,0,0,0,[3.34508308]
0,0,0,0,0,[3.42072603]
0,0,0,0,0,[3.36220649]
0,0,0,0,0,[3.36956043]
0,0,0,0,0,[3.3677373]
0,0,0,0,0,[3.50564605]
0,0,0,0,0,[3.58436325]
0,0,0,0,0,[3.55382686]
0,0,0,0,0,[3.39541432]
0,0,0,0,0,[3.51722283]
0,0,0,0,0,[3.36732195]
0,0,0,0,0,[3.39163398]
0,0,0,0,0,[3.35734174]
0,0,0,0,0,[3.50773539]
0,0,0,0,0,[3.36158278]
0,0,0,0,0,[3.58708989]
0,0,0,0,0,[3.46764493]
0,0,0,0,0,[3.53433993]
0,0,0,0,0,[3.4851419]
0,0,0,0,0,[3.39647168]
0,0,0,0,0,[3.46802834]
0,0,0,0,0,[3.41597816]
0,0,0,0,0,[3.52722815]
0,0,0,0,0,[3.40467101]
0,0,0,0,0,[3.37439325]
0,0,0,0,0,[3.41675016]
0,0,0,0,0,[3.45875715]
0,0,0,0,0,[3.44969085]
0,0,0,0,0,[3.4978946]
0,0,0,0,0,[3.56193326]
