Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[5.01977893]
0,0,0,0,0,[67.73231666]
0,0,0,0,0,[60.78468407]
0,0,0,0,0,[63.57888927]
0,0,0,0,0,[-11.83851059]
0,0,0,0,0,[2.78646085]
0,0,0,0,0,[39.76747217]
0,0,0,0,0,[25.34932074]
0,0,0,0,0,[28.19835266]
0,0,0,0,0,[95.35322712]
0,0,0,0,0,[81.08792308]
0,0,0,0,0,[89.95103355]
0,0,0,0,0,[151.17390705]
0,0,0,0,0,[120.68425296]
0,0,0,0,0,[126.22119269]
0,0,0,0,0,[19.47912798]
0,0,0,0,0,[-20.75799778]
0,0,0,0,0,[33.45763069]
0,0,0,0,0,[23.28696441]
0,0,0,0,0,[11.09372944]
0,0,0,0,0,[109.1118575]
0,0,0,0,0,[93.74727852]
0,0,0,0,0,[199.04790091]
0,0,0,0,0,[136.88786931]
0,0,0,0,0,[125.34005961]
0,0,0,0,0,[49.95084507]
0,0,0,0,0,[58.04865739]
0,0,0,0,0,[-21.17486546]
0,0,0,0,0,[63.70029629]
0,0,0,0,0,[23.09285972]
0,0,0,0,0,[218.71699717]
0,0,0,0,0,[192.50396762]
0,0,0,0,0,[134.22178139]
0,0,0,0,0,[189.12039696]
0,0,0,0,0,[171.43926171]
0,0,0,0,0,[46.05811686]
0,0,0,0,0,[57.10477388]
0,0,0,0,0,[36.79776226]
0,0,0,0,0,[75.17837042]
0,0,0,0,0,[55.78852345]
