Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.88021762]
0,0,0,0,0,[-0.01848667]
0,0,0,0,0,[-0.85053511]
0,0,0,0,0,[-0.47873863]
0,0,0,0,0,[-0.75907586]
0,0,0,0,0,[-0.90620669]
0,0,0,0,0,[0.1472457]
0,0,0,0,0,[-0.71050137]
0,0,0,0,0,[-0.55292325]
0,0,0,0,0,[-0.21894119]
0,0,0,0,0,[-0.40328099]
0,0,0,0,0,[-0.04440713]
0,0,0,0,0,[0.64001717]
0,0,0,0,0,[0.13613235]
0,0,0,0,0,[-0.71122913]
0,0,0,0,0,[-0.59372798]
0,0,0,0,0,[0.4934462]
0,0,0,0,0,[0.31932942]
0,0,0,0,0,[0.33047396]
0,0,0,0,0,[-0.39667947]
0,0,0,0,0,[-0.20701627]
0,0,0,0,0,[-0.0045111]
0,0,0,0,0,[0.49740495]
0,0,0,0,0,[-0.87680902]
0,0,0,0,0,[0.59137713]
0,0,0,0,0,[0.29878011]
0,0,0,0,0,[0.25872636]
0,0,0,0,0,[0.5774573]
0,0,0,0,0,[0.49182764]
0,0,0,0,0,[0.24386109]
0,0,0,0,0,[0.26742746]
0,0,0,0,0,[0.52129361]
0,0,0,0,0,[0.24277889]
0,0,0,0,0,[-0.06908321]
0,0,0,0,0,[0.12581174]
0,0,0,0,0,[0.30248606]
0,0,0,0,0,[0.31869724]
0,0,0,0,0,[0.21402285]
0,0,0,0,0,[0.32428002]
0,0,0,0,0,[0.28390228]
