Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.89643924]
0,0,0,0,0,[-0.31528663]
0,0,0,0,0,[-0.91988268]
0,0,0,0,0,[-0.59895519]
0,0,0,0,0,[-0.79951707]
0,0,0,0,0,[-0.93798431]
0,0,0,0,0,[-0.05217984]
0,0,0,0,0,[-0.69300321]
0,0,0,0,0,[-0.57849415]
0,0,0,0,0,[-0.75123162]
0,0,0,0,0,[-0.4088847]
0,0,0,0,0,[-0.21411904]
0,0,0,0,0,[0.67663484]
0,0,0,0,0,[0.5010415]
0,0,0,0,0,[-0.91721738]
0,0,0,0,0,[-0.81415239]
0,0,0,0,0,[0.5655455]
0,0,0,0,0,[0.38312937]
0,0,0,0,0,[0.40912104]
0,0,0,0,0,[-0.68830122]
0,0,0,0,0,[-0.06030045]
0,0,0,0,0,[0.16102911]
0,0,0,0,0,[0.53454725]
0,0,0,0,0,[-0.98149377]
0,0,0,0,0,[0.9466492]
0,0,0,0,0,[0.18217833]
0,0,0,0,0,[0.30664124]
0,0,0,0,0,[0.48686387]
0,0,0,0,0,[0.57227329]
0,0,0,0,0,[0.33423229]
0,0,0,0,0,[0.53777758]
0,0,0,0,0,[0.35576243]
0,0,0,0,0,[0.48402581]
0,0,0,0,0,[0.08487124]
0,0,0,0,0,[0.33543513]
0,0,0,0,0,[0.23692627]
0,0,0,0,0,[0.29278916]
0,0,0,0,0,[0.24471896]
0,0,0,0,0,[0.3138102]
0,0,0,0,0,[0.29043285]
