C,Epsilon,Omega,Kernel_alignment
0.0001,0.1,1000.0,0.7386804454836629
0.01,10.0,1.0,0.7499518338875055
0.0001,10.0,0.0001,0.7223697615382284
0.0001,0.1,0.0001,0.7294635970618536
0.0001,0.1,100.0,0.745008758890699
0.01,10.0,1.0,0.7474663659583316
0.01,100.0,1.0,0.740974173411392
0.01,0.1,1.0,0.7425416708973238
0.01,0.1,1.0,0.7480009309055067
0.0001,10.0,1.0,0.7426396805992106
