Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-0.53500383]
0,0,0,0,0,[-0.62268312]
0,0,0,0,0,[-0.74001075]
0,0,0,0,0,[-1.00308578]
0,0,0,0,0,[-0.73098958]
0,0,0,0,0,[0.32608639]
0,0,0,0,0,[-0.08231342]
0,0,0,0,0,[-0.18833697]
0,0,0,0,0,[0.53027783]
0,0,0,0,0,[-0.29943165]
0,0,0,0,0,[-1.07077917]
0,0,0,0,0,[-0.37584347]
0,0,0,0,0,[-0.4066027]
0,0,0,0,0,[-0.18879798]
0,0,0,0,0,[-0.46648953]
0,0,0,0,0,[0.05929932]
0,0,0,0,0,[0.47500485]
0,0,0,0,0,[0.3950389]
0,0,0,0,0,[0.37451263]
0,0,0,0,0,[0.45306216]
0,0,0,0,0,[-0.48639819]
0,0,0,0,0,[-0.78626306]
0,0,0,0,0,[-0.45820613]
0,0,0,0,0,[0.06817127]
0,0,0,0,0,[-0.24593877]
0,0,0,0,0,[0.25129238]
0,0,0,0,0,[0.15574331]
0,0,0,0,0,[0.35700462]
0,0,0,0,0,[0.44419728]
0,0,0,0,0,[0.42036365]
0,0,0,0,0,[-0.21683308]
0,0,0,0,0,[-0.32363095]
0,0,0,0,0,[-0.05366479]
0,0,0,0,0,[-0.12739415]
0,0,0,0,0,[-0.29457781]
0,0,0,0,0,[0.52294671]
0,0,0,0,0,[0.37456025]
0,0,0,0,0,[0.39713036]
0,0,0,0,0,[0.21483588]
0,0,0,0,0,[0.12283581]
