Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[-1.30370937]
0,0,0,0,0,[-0.96785069]
0,0,0,0,0,[-0.86799492]
0,0,0,0,0,[-1.35267408]
0,0,0,0,0,[-0.9341518]
0,0,0,0,0,[-0.97290096]
0,0,0,0,0,[-0.9437667]
0,0,0,0,0,[-1.32281462]
0,0,0,0,0,[-1.35555043]
0,0,0,0,0,[-1.29246922]
0,0,0,0,0,[-0.09801861]
0,0,0,0,0,[-0.44458218]
0,0,0,0,0,[-0.33641435]
0,0,0,0,0,[-0.40288694]
0,0,0,0,0,[-0.34627528]
0,0,0,0,0,[-0.50781012]
0,0,0,0,0,[-0.44200769]
0,0,0,0,0,[-0.26620204]
0,0,0,0,0,[-0.2705355]
0,0,0,0,0,[-0.23424981]
0,0,0,0,0,[-0.12571059]
0,0,0,0,0,[0.33394041]
0,0,0,0,0,[-0.08819481]
0,0,0,0,0,[0.59315464]
0,0,0,0,0,[0.21395168]
0,0,0,0,0,[0.50257657]
0,0,0,0,0,[0.22989764]
0,0,0,0,0,[-0.95112504]
0,0,0,0,0,[-0.07149129]
0,0,0,0,0,[-0.33855587]
0,0,0,0,0,[0.21811738]
0,0,0,0,0,[0.68071017]
0,0,0,0,0,[0.12197878]
0,0,0,0,0,[0.19677301]
0,0,0,0,0,[0.49506676]
0,0,0,0,0,[0.34629219]
0,0,0,0,0,[0.57227259]
0,0,0,0,0,[0.54727964]
0,0,0,0,0,[0.28249428]
0,0,0,0,0,[0.48826718]
