C,Epsilon,Omega,Kernel_alignment
0.0001,1000.0,10000.0,0.9340468358943725
0.0001,1000.0,10000.0,0.9343601296351618
0.0001,100.0,10000.0,0.9326494549485586
0.1,1000.0,10000.0,0.9331642748785838
0.0001,100.0,10000.0,0.9307564267778318
0.001,100.0,10000.0,0.9337414411040638
0.0001,100.0,10000.0,0.9325256115679689
0.0001,100.0,10000.0,0.9311576184908017
0.1,1000.0,10000.0,0.931590077064435
0.1,1000.0,1000.0,0.9309574238685077
0.0001,1000.0,10000.0,0.9303362942896575
0.0001,10.0,0.001,0.9287768358815054
0.1,1000.0,1000.0,0.9265211336756395
0.0001,100.0,10000.0,0.9264674777234881
0.0001,1000.0,10000.0,0.9278605573659637
0.0001,100.0,10000.0,0.9289562252359753
0.0001,10.0,0.001,0.9285482457903025
0.0001,1000.0,10000.0,0.9287578753220744
0.0001,1000.0,10000.0,0.9278945896688106
0.0001,100.0,10000.0,0.9284197087505645
0.0001,100.0,10000.0,0.9263005561705937
0.1,100.0,10000.0,0.926840607322914
0.1,1000.0,1000.0,0.9259830015092577
0.0001,100.0,10000.0,0.9266040811962274
0.1,1000.0,1000.0,0.926320263209159
0.1,10.0,0.0001,0.9262488419200444
0.0001,100.0,10000.0,0.9264102631763433
0.0001,10.0,0.001,0.9278805602478897
0.0001,100.0,10000.0,0.9276307730458869
0.0001,10.0,0.0001,0.9273136296376049
0.0001,1000.0,10000.0,0.9267620307482891
0.1,1000.0,10000.0,0.930631987780569
0.0001,100.0,10000.0,0.9295790927245369
0.1,100.0,1000.0,0.9319266571020786
0.1,1000.0,1000.0,0.9266711790321837
0.0001,100.0,1000.0,0.9266118167100267
0.0001,100.0,10000.0,0.9265494063877451
0.0001,100.0,1000.0,0.9262901717521514
0.1,1000.0,1000.0,0.9259204987089835
0.1,1000.0,1000.0,0.9263193974676036
