MAEold,MAEnew,y_pred,y
2.1123228814713304,1.1964709634647939,4.896470963464794,3.7
2.446110924875999,2.2398797571241627,5.819879757124163,3.58
1.4340676211278263,1.185081380883994,6.235081380883994,5.05
0.8691074432832187,0.0804221391680624,5.0895778608319375,5.17
0.4635801214556876,0.8882827624511149,4.131717237548885,5.02
2.463614764053017,1.521790626745295,5.441290626745295,3.9195
2.1007299497170413,1.28080304832464,5.30180304832464,4.021
0.5901033835215159,0.06932114709924342,5.063678852900756,5.132999999999999
0.677958612198486,0.14698837464461256,4.940761625355387,5.08775
1.609035814091249,0.6602214530675043,5.067471453067505,4.40725
2.3494892444713935,0.9556782187852111,8.69432178121479,9.65
2.2320282793026154,1.898758145689845,6.301241854310154,8.2
0.016248512513113766,1.3684602725467068,9.328460272546707,7.96
1.953147371233551,0.3982289354564692,9.12177106454353,9.52
2.2578904692717696,1.6963328755581495,7.103667124441851,8.8
1.8573807526863853,2.01607652732428,7.62577652732428,5.6097
0.6568290700313826,2.2705645457904975,4.540935454209502,6.8115
1.2262817805852837,1.2176283170247943,7.575628317024794,6.358
0.7216881397763117,0.5759031296451589,7.520203129645159,6.9443
0.6988386363355108,0.5842262281632671,7.248876228163267,6.66465
2.057044843142916,0.9754802172874033,8.924519782712597,9.9
1.6009699578906975,0.7280546004765025,8.171945399523498,8.9
1.6199513932708456,0.3189300320896553,9.381069967910344,9.7
3.087174432608937,1.8433583647135787,8.816641635286421,10.66
2.116620940337172,1.2600745837877092,8.65992541621229,9.92
0.7676553206489549,1.1953790868896865,8.825379086889686,7.63
0.4561784058396885,0.6700362157710735,8.338036215771073,7.667999999999999
0.9176414293226012,1.7301358393028972,5.905964160697103,7.6361
0.28292261008034014,0.25622489757401024,7.471774897574011,7.21555
0.3022772308288362,0.8176199695361586,6.640630030463841,7.45825
2.180416588794998,1.2426281882210084,11.992628188221008,10.75
2.578663764087768,0.26851229334997484,10.891487706650025,11.16
2.4811813929510063,1.2470502657004428,9.742949734299557,10.99
2.8473614568095797,1.197333909193885,10.222666090806115,11.42
3.4167190867109962,2.2650715224158997,9.704928477584101,11.97
0.10352681184944856,0.14925813945051658,8.322741860549485,8.472000000000001
0.3478931225567212,0.8078663907340697,9.32336639073407,8.5155
0.7271916936254161,0.6461859843829689,8.35951401561703,9.0057
0.059093738866033974,0.4470796556438863,9.156529655643887,8.70945
0.1486545536051569,0.38054273172928,9.18614273172928,8.8056
