Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[52.08785401]
0,0,0,0,0,[54.6018523]
0,0,0,0,0,[51.66038132]
0,0,0,0,0,[53.26856993]
0,0,0,0,0,[50.96495038]
0,0,0,0,0,[46.5741083]
0,0,0,0,0,[56.27806174]
0,0,0,0,0,[48.16407309]
0,0,0,0,0,[50.65647989]
0,0,0,0,0,[53.12375044]
0,0,0,0,0,[60.14541241]
0,0,0,0,0,[61.87516528]
0,0,0,0,0,[65.38405456]
0,0,0,0,0,[65.14058115]
0,0,0,0,0,[56.11616152]
0,0,0,0,0,[58.90988654]
0,0,0,0,0,[57.7896783]
0,0,0,0,0,[59.39245673]
0,0,0,0,0,[60.01973876]
0,0,0,0,0,[59.70923516]
0,0,0,0,0,[63.23170021]
0,0,0,0,0,[62.70755647]
0,0,0,0,0,[63.78579379]
0,0,0,0,0,[65.92041167]
0,0,0,0,0,[66.45274939]
0,0,0,0,0,[67.31414773]
0,0,0,0,0,[63.68924116]
0,0,0,0,0,[58.05221239]
0,0,0,0,0,[62.00557627]
0,0,0,0,0,[59.1218383]
0,0,0,0,0,[69.83785885]
0,0,0,0,0,[67.84218556]
0,0,0,0,0,[66.53530954]
0,0,0,0,0,[69.21951338]
0,0,0,0,0,[71.78327399]
0,0,0,0,0,[59.71902829]
0,0,0,0,0,[68.64965362]
0,0,0,0,0,[68.32623928]
0,0,0,0,0,[70.28049545]
0,0,0,0,0,[70.50565293]
