Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[2.75785969]
0,0,0,0,0,[3.07626737]
0,0,0,0,0,[2.90066163]
0,0,0,0,0,[3.58745487]
0,0,0,0,0,[2.98199039]
0,0,0,0,0,[2.28636567]
0,0,0,0,0,[3.72957326]
0,0,0,0,0,[2.05646264]
0,0,0,0,0,[2.67247466]
0,0,0,0,0,[3.82864219]
0,0,0,0,0,[4.01950622]
0,0,0,0,0,[4.34371345]
0,0,0,0,0,[5.24728523]
0,0,0,0,0,[5.2522205]
0,0,0,0,0,[3.84729037]
0,0,0,0,0,[4.43638612]
0,0,0,0,0,[3.46753652]
0,0,0,0,0,[3.86466792]
0,0,0,0,0,[4.05245744]
0,0,0,0,0,[4.20632236]
0,0,0,0,0,[5.13237748]
0,0,0,0,0,[4.44061991]
0,0,0,0,0,[5.88743193]
0,0,0,0,0,[5.97346161]
0,0,0,0,0,[5.62521964]
0,0,0,0,0,[5.43402612]
0,0,0,0,0,[4.4162932]
0,0,0,0,0,[3.91970874]
0,0,0,0,0,[4.40992405]
0,0,0,0,0,[3.43733225]
0,0,0,0,0,[6.53238127]
0,0,0,0,0,[6.15355995]
0,0,0,0,0,[5.37365683]
0,0,0,0,0,[6.68230929]
0,0,0,0,0,[6.8510622]
0,0,0,0,0,[4.85365365]
0,0,0,0,0,[5.77065982]
0,0,0,0,0,[5.16420772]
0,0,0,0,0,[5.67617263]
0,0,0,0,0,[5.83531839]
