Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[76.91704034]
0,0,0,0,0,[85.11041035]
0,0,0,0,0,[83.4459928]
0,0,0,0,0,[88.68960002]
0,0,0,0,0,[84.08769453]
0,0,0,0,0,[72.31512179]
0,0,0,0,0,[102.75990422]
0,0,0,0,0,[82.44836054]
0,0,0,0,0,[88.18368864]
0,0,0,0,0,[85.95219792]
0,0,0,0,0,[93.2549537]
0,0,0,0,0,[99.79774213]
0,0,0,0,0,[100.2006003]
0,0,0,0,0,[112.33183816]
0,0,0,0,0,[83.11023989]
0,0,0,0,0,[90.17782484]
0,0,0,0,0,[105.75573891]
0,0,0,0,0,[110.06766441]
0,0,0,0,0,[110.77247943]
0,0,0,0,0,[85.00686635]
0,0,0,0,0,[89.8090066]
0,0,0,0,0,[92.20549984]
0,0,0,0,0,[99.94806985]
0,0,0,0,0,[92.41558863]
0,0,0,0,0,[96.02906781]
0,0,0,0,0,[107.75490715]
0,0,0,0,0,[101.15283337]
0,0,0,0,0,[114.25950604]
0,0,0,0,0,[103.98572685]
0,0,0,0,0,[103.74674868]
0,0,0,0,0,[104.86088716]
0,0,0,0,0,[93.16868841]
0,0,0,0,0,[102.59490971]
0,0,0,0,0,[97.52348462]
0,0,0,0,0,[94.57364153]
0,0,0,0,0,[99.24702177]
0,0,0,0,0,[108.67405432]
0,0,0,0,0,[101.03239795]
0,0,0,0,0,[106.21479225]
0,0,0,0,0,[104.92682795]
