Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[1.91132756]
0,0,0,0,0,[2.01565929]
0,0,0,0,0,[1.69992563]
0,0,0,0,0,[1.80802611]
0,0,0,0,0,[1.79339951]
0,0,0,0,0,[1.95518747]
0,0,0,0,0,[2.52648163]
0,0,0,0,0,[2.40070289]
0,0,0,0,0,[2.45600203]
0,0,0,0,0,[2.5499001]
0,0,0,0,0,[2.2231609]
0,0,0,0,0,[1.82514251]
0,0,0,0,0,[2.20760068]
0,0,0,0,0,[2.17878897]
0,0,0,0,0,[1.79717833]
0,0,0,0,0,[2.27621688]
0,0,0,0,0,[2.73501975]
0,0,0,0,0,[2.61789276]
0,0,0,0,0,[2.77001623]
0,0,0,0,0,[2.26920953]
0,0,0,0,0,[1.63580931]
0,0,0,0,0,[2.31087123]
0,0,0,0,0,[2.14763022]
0,0,0,0,0,[1.49753026]
0,0,0,0,0,[2.43495068]
0,0,0,0,0,[2.06678749]
0,0,0,0,0,[2.75515834]
0,0,0,0,0,[2.64304703]
0,0,0,0,0,[2.62728078]
0,0,0,0,0,[2.75156415]
0,0,0,0,0,[1.68699415]
0,0,0,0,0,[2.01585551]
0,0,0,0,0,[1.70502672]
0,0,0,0,0,[2.51914755]
0,0,0,0,0,[1.87668856]
0,0,0,0,0,[2.5748781]
0,0,0,0,0,[3.07074347]
0,0,0,0,0,[2.70497888]
0,0,0,0,0,[2.59756545]
0,0,0,0,0,[2.5143195]
