Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.49528522]
0,0,0,0,0,[0.49018139]
0,0,0,0,0,[0.48394494]
0,0,0,0,0,[0.48506916]
0,0,0,0,0,[0.49226178]
0,0,0,0,0,[0.51854815]
0,0,0,0,0,[0.5759273]
0,0,0,0,0,[0.54632231]
0,0,0,0,0,[0.50004683]
0,0,0,0,0,[0.48957486]
0,0,0,0,0,[0.52472791]
0,0,0,0,0,[0.49976587]
0,0,0,0,0,[0.48664272]
0,0,0,0,0,[0.47909104]
0,0,0,0,0,[0.45409193]
0,0,0,0,0,[0.48569642]
0,0,0,0,0,[0.54540069]
0,0,0,0,0,[0.51994123]
0,0,0,0,0,[0.51873029]
0,0,0,0,0,[0.60392151]
0,0,0,0,0,[0.46088315]
0,0,0,0,0,[0.49821776]
0,0,0,0,0,[0.52176566]
0,0,0,0,0,[0.42028233]
0,0,0,0,0,[0.48668947]
0,0,0,0,0,[0.47981125]
0,0,0,0,0,[0.51901864]
0,0,0,0,0,[0.60253413]
0,0,0,0,0,[0.51554308]
0,0,0,0,0,[0.54867607]
0,0,0,0,0,[0.46526556]
0,0,0,0,0,[0.5140065]
0,0,0,0,0,[0.49874067]
0,0,0,0,0,[0.50700881]
0,0,0,0,0,[0.4677635]
0,0,0,0,0,[0.54461103]
0,0,0,0,0,[0.55061027]
0,0,0,0,0,[0.56655661]
0,0,0,0,0,[0.48319039]
0,0,0,0,0,[0.47441553]
