Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.63964105]
0,0,0,0,0,[0.80053698]
0,0,0,0,0,[0.43611576]
0,0,0,0,0,[0.89631846]
0,0,0,0,0,[0.41656115]
0,0,0,0,0,[0.42661977]
0,0,0,0,0,[0.68379329]
0,0,0,0,0,[0.68292353]
0,0,0,0,0,[0.78829511]
0,0,0,0,0,[1.07585248]
0,0,0,0,0,[1.01797362]
0,0,0,0,0,[0.98892291]
0,0,0,0,0,[1.52219145]
0,0,0,0,0,[1.19500444]
0,0,0,0,0,[1.10851025]
0,0,0,0,0,[0.80827262]
0,0,0,0,0,[0.34830206]
0,0,0,0,0,[0.53591323]
0,0,0,0,0,[0.49448998]
0,0,0,0,0,[0.41495037]
0,0,0,0,0,[1.48862118]
0,0,0,0,0,[1.26437852]
0,0,0,0,0,[1.69364519]
0,0,0,0,0,[1.16804986]
0,0,0,0,0,[0.91864608]
0,0,0,0,0,[0.67407439]
0,0,0,0,0,[0.54928609]
0,0,0,0,0,[0.35372541]
0,0,0,0,0,[0.53479267]
0,0,0,0,0,[0.42460661]
0,0,0,0,0,[1.73512856]
0,0,0,0,0,[1.562318]
0,0,0,0,0,[1.19888405]
0,0,0,0,0,[1.5903676]
0,0,0,0,0,[1.40725544]
0,0,0,0,0,[0.42650814]
0,0,0,0,0,[0.63793426]
0,0,0,0,0,[0.55239835]
0,0,0,0,0,[0.63661104]
0,0,0,0,0,[0.586076]
