Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[5.36709922]
0,0,0,0,0,[4.84123605]
0,0,0,0,0,[8.06866433]
0,0,0,0,0,[7.30830285]
0,0,0,0,0,[4.02019136]
0,0,0,0,0,[4.39468271]
0,0,0,0,0,[3.49613933]
0,0,0,0,0,[3.95092639]
0,0,0,0,0,[4.1294999]
0,0,0,0,0,[5.22505572]
0,0,0,0,0,[7.25119871]
0,0,0,0,0,[5.36081708]
0,0,0,0,0,[10.24919702]
0,0,0,0,0,[8.8309743]
0,0,0,0,0,[7.370989]
0,0,0,0,0,[6.80513876]
0,0,0,0,0,[3.47171554]
0,0,0,0,0,[6.57886882]
0,0,0,0,0,[6.55526316]
0,0,0,0,0,[6.31222456]
0,0,0,0,0,[8.88124643]
0,0,0,0,0,[8.05008476]
0,0,0,0,0,[10.63668627]
0,0,0,0,0,[10.28127367]
0,0,0,0,0,[8.98292755]
0,0,0,0,0,[8.77234851]
0,0,0,0,0,[6.85985622]
0,0,0,0,0,[4.10191581]
0,0,0,0,0,[6.03258287]
0,0,0,0,0,[4.70677167]
0,0,0,0,0,[11.38987301]
0,0,0,0,0,[10.49960162]
0,0,0,0,0,[9.9430976]
0,0,0,0,0,[10.39997436]
0,0,0,0,0,[10.09211788]
0,0,0,0,0,[6.36460168]
0,0,0,0,0,[8.57965642]
0,0,0,0,0,[6.59838631]
0,0,0,0,0,[8.22756443]
0,0,0,0,0,[8.60772448]
