Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[41.11032174]
0,0,0,0,0,[26.74136505]
0,0,0,0,0,[46.56676533]
0,0,0,0,0,[6.5837234]
0,0,0,0,0,[39.25234471]
0,0,0,0,0,[33.64845297]
0,0,0,0,0,[145.69801931]
0,0,0,0,0,[64.61502743]
0,0,0,0,0,[54.48124183]
0,0,0,0,0,[36.73543515]
0,0,0,0,0,[75.35397978]
0,0,0,0,0,[65.18729118]
0,0,0,0,0,[45.5624696]
0,0,0,0,0,[62.00990167]
0,0,0,0,0,[37.59925326]
0,0,0,0,0,[65.87630649]
0,0,0,0,0,[106.09710923]
0,0,0,0,0,[104.84809253]
0,0,0,0,0,[102.25577701]
0,0,0,0,0,[72.00029913]
0,0,0,0,0,[13.8319365]
0,0,0,0,0,[49.95145741]
0,0,0,0,0,[54.38744608]
0,0,0,0,0,[54.06341089]
0,0,0,0,0,[88.49114756]
0,0,0,0,0,[43.44468509]
0,0,0,0,0,[88.08420407]
0,0,0,0,0,[149.98655098]
0,0,0,0,0,[81.2529934]
0,0,0,0,0,[97.47587497]
0,0,0,0,0,[28.01249278]
0,0,0,0,0,[20.91526975]
0,0,0,0,0,[49.44000968]
0,0,0,0,0,[44.61263246]
0,0,0,0,0,[53.54467467]
0,0,0,0,0,[50.63494539]
0,0,0,0,0,[100.19632218]
0,0,0,0,0,[96.20110357]
0,0,0,0,0,[97.70461758]
0,0,0,0,0,[62.75046665]
