Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[35.49940289]
0,0,0,0,0,[46.0119269]
0,0,0,0,0,[53.86166212]
0,0,0,0,0,[38.18129085]
0,0,0,0,0,[31.90757841]
0,0,0,0,0,[56.44947958]
0,0,0,0,0,[72.62511265]
0,0,0,0,0,[52.45865631]
0,0,0,0,0,[63.97061764]
0,0,0,0,0,[69.29873994]
0,0,0,0,0,[84.04736026]
0,0,0,0,0,[50.84129295]
0,0,0,0,0,[103.47196342]
0,0,0,0,0,[92.54375902]
0,0,0,0,0,[61.10284921]
0,0,0,0,0,[84.81889661]
0,0,0,0,0,[90.78787251]
0,0,0,0,0,[109.02220593]
0,0,0,0,0,[112.47270446]
0,0,0,0,0,[105.43342969]
0,0,0,0,0,[94.35187999]
0,0,0,0,0,[78.49372845]
0,0,0,0,0,[113.61501565]
0,0,0,0,0,[112.7251083]
0,0,0,0,0,[106.65497694]
0,0,0,0,0,[144.12143397]
0,0,0,0,0,[121.28518269]
0,0,0,0,0,[99.72123477]
0,0,0,0,0,[104.49695586]
0,0,0,0,0,[106.09143351]
0,0,0,0,0,[152.26361742]
0,0,0,0,0,[132.1495967]
0,0,0,0,0,[146.39394341]
0,0,0,0,0,[124.02582287]
0,0,0,0,0,[139.12420145]
0,0,0,0,0,[139.99944697]
0,0,0,0,0,[157.40320149]
0,0,0,0,0,[139.00770646]
0,0,0,0,0,[156.36090589]
0,0,0,0,0,[162.4933775]
