Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[3.12567679]
0,0,0,0,0,[3.13863403]
0,0,0,0,0,[3.32029279]
0,0,0,0,0,[3.17633627]
0,0,0,0,0,[2.15024821]
0,0,0,0,0,[2.96224171]
0,0,0,0,0,[2.74982136]
0,0,0,0,0,[2.21593942]
0,0,0,0,0,[2.71887052]
0,0,0,0,0,[2.87995685]
0,0,0,0,0,[4.51094069]
0,0,0,0,0,[3.36867423]
0,0,0,0,0,[5.18243208]
0,0,0,0,0,[4.73225825]
0,0,0,0,0,[3.46747408]
0,0,0,0,0,[4.26933796]
0,0,0,0,0,[3.10659679]
0,0,0,0,0,[4.09463296]
0,0,0,0,0,[4.17008452]
0,0,0,0,0,[4.31293124]
0,0,0,0,0,[5.34611907]
0,0,0,0,0,[4.46338378]
0,0,0,0,0,[5.45234745]
0,0,0,0,0,[5.93772935]
0,0,0,0,0,[5.13164762]
0,0,0,0,0,[5.54950743]
0,0,0,0,0,[4.72110775]
0,0,0,0,0,[3.44300649]
0,0,0,0,0,[4.01716076]
0,0,0,0,0,[4.00327148]
0,0,0,0,0,[7.24147569]
0,0,0,0,0,[6.0463865]
0,0,0,0,0,[6.06587528]
0,0,0,0,0,[6.20086493]
0,0,0,0,0,[5.98842234]
0,0,0,0,0,[5.34928948]
0,0,0,0,0,[6.28867554]
0,0,0,0,0,[5.11791303]
0,0,0,0,0,[5.80030889]
0,0,0,0,0,[6.02022997]
