Rold,Rnew,RMSE,CVrmse,MAE
0,0,0,0,0,[0.95632489]
0,0,0,0,0,[1.39915456]
0,0,0,0,0,[1.50045045]
0,0,0,0,0,[1.51223935]
0,0,0,0,0,[1.35106744]
0,0,0,0,0,[2.16100494]
0,0,0,0,0,[2.45134882]
0,0,0,0,0,[2.21493726]
0,0,0,0,0,[2.25892097]
0,0,0,0,0,[2.04649196]
0,0,0,0,0,[1.85184137]
0,0,0,0,0,[1.85676993]
0,0,0,0,0,[2.0199798]
0,0,0,0,0,[1.91782623]
0,0,0,0,0,[1.76301324]
0,0,0,0,0,[2.80899448]
0,0,0,0,0,[2.60418576]
0,0,0,0,0,[2.72212642]
0,0,0,0,0,[2.89205004]
0,0,0,0,0,[2.78338885]
0,0,0,0,0,[1.77012431]
0,0,0,0,0,[2.0485167]
0,0,0,0,0,[2.10823469]
0,0,0,0,0,[2.07823924]
0,0,0,0,0,[2.27966798]
0,0,0,0,0,[2.42379305]
0,0,0,0,0,[2.7317185]
0,0,0,0,0,[2.68868607]
0,0,0,0,0,[2.64605252]
0,0,0,0,0,[2.7235404]
0,0,0,0,0,[2.16742166]
0,0,0,0,0,[2.19516385]
0,0,0,0,0,[2.26639021]
0,0,0,0,0,[2.12413045]
0,0,0,0,0,[2.180824]
0,0,0,0,0,[2.67302526]
0,0,0,0,0,[2.64279036]
0,0,0,0,0,[2.75279055]
0,0,0,0,0,[2.72710795]
0,0,0,0,0,[2.68106383]
