Rold,Rnew,RMSE,CVrmse,MAE
0.03046675670287835,0.15005813215123942,41.2021552094057,40.94528364175742,34.66712847976891
-0.052924963684680026,0.32571573864374026,35.80681339497012,38.15541822473034,29.0999612337
-0.0013715954493969118,0.4666755071375758,24.047467608133537,25.29131240382803,19.75439663040707
0.004984040672468493,0.35974770391329847,35.40685424661294,33.1980907771437,28.80955935459933
-0.022505351916680905,0.40704474111096123,29.311052919006997,31.2402987391547,22.986655405366456
-0.036733414086014715,-0.2802436187314927,50.931436272556816,47.132765171929506,42.00061011997542
-0.03210610668589964,-0.024432155481241002,38.19988981639446,40.89980019803185,31.21970509898627
-1.8892832548237952,-0.4271117004900675,22.935313285116095,27.37361173608934,20.815890860698037
-0.00015102108618236798,0.2812832505665227,34.5018174781825,33.292081490088194,31.72950307561188
-0.10091316535468198,-0.04439755063942985,35.4898676911304,34.10111647486499,30.699774171386515
