C,Epsilon,Omega,Kernel_alignment
0.1,100.0,0.001,0.7503784703500442
0.1,10.0,0.001,0.7524402340455825
0.1,100.0,0.0001,0.7918277067129587
0.0001,10.0,0.01,0.7463231749321687
0.1,100.0,0.0001,0.7695647934680143
0.1,100.0,0.01,0.7570044389289957
0.1,10.0,0.0001,0.7346817353306431
0.0001,100.0,0.0001,0.7655433122415881
0.0001,100.0,0.001,0.7727415020782622
0.1,10.0,0.0001,0.7828423747203226
