C,Epsilon,Omega,Kernel_alignment
0.001,0.01,100.0,0.8525843858300962
0.0001,1.0,0.1,0.8462127915415516
0.0001,0.01,1.0,0.8610276192105213
0.01,0.01,100.0,0.8531299569149962
0.01,0.1,10.0,0.8668166202281709
0.0001,0.1,10000.0,0.7970565922967475
0.0001,0.1,10000.0,0.8016613377033873
0.01,0.1,100.0,0.8574397775147257
0.01,0.1,10.0,0.8597745410077428
0.0001,1.0,10000.0,0.8023282626500395
